id,length,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
189700,-0.3868475179522129,0,-0.01234034389700576,0.12228442255236438,-0.024753065822604725,-0.16578564960979206,0.040002777357290464,0.05729174176790928,0.055378714464344725,0.03536948
284216,0.23153135715456105,0,0.1431704096479162,0.26747462927014204,0.2374193012109167,0.13292765145581234,0.2018856986495072,0.17996281971229827,0.17811008439774298,-0.05981379
374546,1.57135225321924,0,0.6033521153645676,0.9261769601911696,0.9739538834946302,0.9575909561003674,0.2518396600868057,0.5336012555835478,0.5391124020959123,0.71627223
189023,-0.10342386686160801,0,-0.1864279806610491,0.03519606430816049,0.14027767978073413,0.1278436831735174,-0.05168566837957965,-0.06476312881427401,-0.06567152387723163,0.02423371
374612,0.7983786593357691,0,1.3049881459496324,0.8372849968945708,1.3048377946024488,1.2733183101552767,1.2305814878701204,1.3613721404896124,1.3631944490476882,1.1712612
375916,1.05603652396359,0,0.6154301450054214,0.5950866041444179,0.855504478865452,0.9515071811943928,0.34680499247116203,0.7139219617050893,0.7202486753849588,0.7660309000000001
187505,1.2106312427402801,0,0.4819112868343308,-0.3632718233387669,0.3276700483077484,0.3270352443120726,0.39090582560507225,0.27686058196118074,0.28118190990986996,0.87862325
188226,-0.850631674282293,0,-0.363510742218092,-0.18252483130234967,-0.43790857943718464,-0.4961708988129073,-0.2572953985871548,-0.33370426810518394,-0.3409078837231769,-0.4731535
187867,0.6953155134846399,0,0.021503587939775453,-0.09479232839657588,-0.17032868309955518,-0.256629961422252,0.11632682553187132,0.11888866399891825,0.11873679304663776,0.11044077599999999
187823,1.10756809688916,0,0.3865468891158436,0.23900343522876785,0.2889533200078596,0.2767675872468309,0.2535604682525031,0.3406649325551652,0.35255827271919543,0.44905868
190069,-0.850631674282293,0,-0.2357519849286921,-0.381952018524284,-0.3415619373800851,-0.458811968667985,-0.15745618772612166,-0.2504545595829446,-0.2542388292644722,0.035924107000000004
375740,0.24441425038595105,0,0.07978200732200406,0.3277665695930522,0.1036602781165996,0.17947603621950842,0.1108123127775579,0.10218351366450804,0.1041718253780971,0.09547572
189947,0.0769366383778683,0,0.111918721848053,0.26773228713476993,0.2493758165359949,0.265857772504488,0.15836945297680488,0.12063098110797825,0.108412259638421,0.05294358
190805,-0.3868475179522129,0,-0.21823251574418887,-0.3467817200025861,-0.21097281214921534,-0.0703511690360762,-0.257970370197226,-0.2564825894634961,-0.25537339512515944,-0.37791258
187784,-0.0261265074732607,0,-0.2196354298228331,-0.124938298558031,-0.3526672049542228,-0.3949178975768378,-0.066578369009406,-0.16589925610188105,-0.16368716293577118,-0.30011046
336484,-2.1389209974214,0,-2.028811331372152,-1.173219320796326,-1.9196395339134609,-1.855097892742984,-1.5414615332635917,-1.610764813682383,-1.6234529896566952,-1.8898540000000001
188408,-0.5929738096544711,0,-0.35692968658820706,0.07629249371629804,-0.8929984616989266,-0.8063000002725378,-0.039294632586428735,-0.34332975624243833,-0.34954542892940915,-0.55574423
283774,0.10270242484065,0,-0.21667478150731134,-0.2188545902148724,-0.3667959460766781,-0.33589055557439146,-0.16238855422009024,-0.3069626158945833,-0.29584807025831844,-0.31104276
187545,0.10270242484065,0,0.06545908947754843,0.2919521264097854,-0.22988832078460675,-0.27344898672491497,0.26104039852317423,0.014105764470322775,0.02018326822345751,0.21424186
188255,0.0511708519150843,0,0.1726284831020636,0.7364119428927784,0.1642700895193805,0.07926235413893044,0.2330142157437217,0.2918615939935899,0.2884280275369562,0.34038618
374918,-0.4383790908777769,0,-0.026917450659974272,-0.1250671274903453,-0.0648758802848981,-0.13655380854426316,-0.13820759766673854,-0.1585236483934264,-0.16063716541511025,-0.24705954
187682,0.824144445798553,0,0.3784923912687915,0.8414075227286159,0.4230972662363115,0.5155298658594476,0.3616596029764714,0.453208339245148,0.45398797062833796,0.58162504
375539,-1.03099217952177,0,-0.2673373191278129,-0.10509864298168874,-0.4527259690533825,-0.41456376965607933,-0.15857141384814588,-0.4510340387453313,-0.4643995940061291,-0.42473346
187848,-0.412613304414995,0,1.1701109303881096,0.8171876834536005,1.1661897843308928,1.2117928248854948,1.0050340864598772,1.1677520836710438,1.167118493202182,1.2129956
375997,0.7983786593357691,0,1.253544566177767,0.8468183378858,1.2440994433431491,1.2293654562842733,1.1593068589165236,1.2912440502722655,1.2904008192302288,1.2035869
374598,-0.12918965332439,0,0.018462982686755117,0.29878005982242245,0.11957487693402767,0.0803053253188397,0.1675356846040751,0.15932054983399935,0.15409964195815082,-0.05942361400000001
308265,-1.67513684109132,0,-0.9750189644186988,-0.6542963814358921,-1.2832355232156694,-1.1475693006283276,-0.5275656326071264,-0.7860755350626564,-0.7883610145756509,-0.78140664
375659,0.927207591649682,0,0.2715929924387575,0.3098593480014188,-0.046451400365274516,0.01236471898134722,0.27354451416854075,0.248926999433724,0.25518997705362784,0.17538762
188943,0.489189221782384,0,-0.4396571891704765,-0.36301416547413895,-0.1555092078277518,-0.16081995675015606,-0.19515945849458546,-0.23475151504546685,-0.23059156652368665,-0.6296455
283805,-0.2580185856383,0,-0.8082860557430445,0.0009275683126598088,-0.7457709523394733,-0.698824842304049,-0.2025082967065424,-0.6365094531522826,-0.6368124441424454,-0.6932576
284231,-0.193604119481346,0,0.012721720512557664,-0.5246944755280973,0.2543817577495595,0.21007855293540492,-0.17698833145432805,-0.054192349653104634,-0.04985804794577376,0.006351167
374467,0.154233997766213,0,0.1729468629738911,0.05503571988450279,0.14573374043747478,0.2359141131741084,0.07504962126492881,0.12005341577931015,0.12930872357896328,0.07266648
284305,0.43765764885681896,0,-0.2495717989911401,-0.3327393663803697,-0.11733577081577452,0.034374437306606234,-0.16686781690536118,-0.15555456149020438,-0.15658146108871804,-0.33496675
375724,0.23153135715456105,0,0.054994631475634916,0.4469333319834205,0.18439361699166668,0.10282716999168501,0.11274290344837995,0.32542857979765144,0.3268021945240093,0.06735128
374392,0.23153135715456105,0,0.6223180297017185,0.7146398533317277,0.6366443359544505,0.5676852109786639,0.4656533432750067,0.6860082770278786,0.6777293860347061,0.663518
187507,-1.08252375244733,0,-1.2031899736073346,-0.8971389188476148,-1.118159072010492,-1.1480891283839847,-0.8406705433485906,-0.9800271633906924,-0.9862300265872372,-1.2646025
375589,-0.5929738096544711,0,-0.17727694601040245,-0.07649862000800052,-0.15351860109892002,-0.14039417537242854,-0.13166246363159412,-0.32132812958203016,-0.32885998540537936,-0.07481954
188945,-0.4641448773405579,0,-0.3316380403828095,0.05864292998929225,-0.2264233507382727,-0.4171146943095392,-0.13310725425163172,-0.31266159633361057,-0.3106969521405115,-0.41495126
284370,0.411891862394037,0,0.03597581286691367,0.5700937912755194,-0.10388808204270106,0.03056213861960502,-0.13762919349154412,-0.09398622232581692,-0.09400411091293204,0.052545954000000006
374614,1.15909966981472,0,1.2755961706195686,0.8473336536150556,1.4489912793613795,1.4365654993752284,1.1648745158649405,1.3669945353748283,1.3676732736378847,1.387438
188969,0.6953155134846399,0,0.14436727310544822,0.07075284962680004,0.3444249375702597,0.3716490863871869,-0.011211639735076995,0.1296849443227384,0.13647000819782118,0.054304495
189961,0.901441805186898,0,0.301308890291974,0.21967909538168104,0.2852566689794713,0.2306348593846659,0.24442075141778316,0.30561662613298624,0.30510541285686155,0.38490367
189625,-1.1340553253729,0,-0.5918534153303731,-0.3975403193342673,-0.8379151363135797,-0.7637589438326213,-0.32155686036563363,-0.5882830872823408,-0.5971881521730917,-0.90755385
374635,1.41675753444254,0,0.3168407058030897,0.31849088646645074,0.6498686071821957,0.7182932239152228,0.18191039328902,0.4753289098687088,0.4785995945755596,0.12056900599999999
375663,0.205765570691779,0,0.29835381593971433,0.2351385672593502,0.3660279810295712,0.3942475722478781,0.2358797630218307,0.3192118166002769,0.3197631525503193,0.23438513
374156,-0.12918965332439,0,0.22320642093220688,0.0550357198845028,0.4704783762929559,0.5022132454940128,0.0846058924401002,0.3323713291457551,0.33519505612482936,0.20852685
187495,-0.6187395961172529,0,-1.116614217364808,-0.912598390725284,-1.0462037874677603,-1.163242927443538,-0.8945068550683445,-1.0320908363538952,-1.038256591456583,-1.4081091000000001
283444,-0.5929738096544711,0,-0.33748331152736233,-0.11385901037903473,-0.3459236412490192,-0.36962262479616337,-0.18114674024912206,-0.2705272602261481,-0.2770198098277326,-0.28416583
188669,1.2363970292030702,0,0.5292716499402061,0.3439990150646054,0.6070707927474963,0.6510345770767839,0.2851942160345141,0.4774307353205134,0.4832004841060481,0.5852544
2437214,1.44252332090532,0,0.9682128643594706,0.911232804042756,0.8081507053687744,0.7304919720984633,0.4868207110771845,0.6986181783257096,0.7022824955797686,0.6318522
189009,1.2363970292030702,0,0.2947999663418556,-0.13331217915843566,0.015987914115601853,0.20773212179405548,0.03677911106985426,0.2400627753833941,0.23921005440378384,0.18464956
374591,0.669549727021858,0,0.1565126910367605,0.28782960057574003,0.2919563016722506,0.27548032499180325,0.1887015284723942,0.18850956206421715,0.18315145064444055,0.05975156
187839,0.30882871654290805,0,-0.1853008070910104,0.1063096349454394,-0.24082426193301745,-0.16585901901071742,-0.002978833651957864,-0.08117220679043383,-0.08347594557662441,-0.11423209
283964,1.5069377870622802,0,0.6638531904668151,0.2146547670214385,1.1922521094017036,1.0966512410213871,0.3902241266488699,0.7294821476145842,0.728184607389293,0.41119304
374505,-0.5929738096544711,0,-0.033763296943797226,0.25613768322651803,0.0931179948781029,0.058545607701482615,0.14088119750709774,0.14214874477631825,0.140012328841935,-0.07253697
375687,0.849910232261335,0,0.6349994536730045,0.4165297039573373,0.6007069953848365,0.6391341767679044,0.29414502759624794,0.4254658420155455,0.4299676029530065,0.37246162
190177,0.0254050654523027,0,0.4117281933589427,0.08440871645207451,0.9047853421970302,0.8214908003487662,0.11716146136729833,0.4186500775954785,0.4243772019796812,0.39722303
374197,-0.154955439787171,0,-0.21208417671200366,-0.4391520644716605,-0.4655646502821647,-0.4074746349369778,-0.31900376268010083,-0.26122712514472113,-0.26140175556707945,-0.44941124
187502,0.23153135715456105,0,0.022035774495134247,0.07513303332547293,-0.012678997349738095,-0.08265396206255454,0.005922460285724667,-0.009316562055674854,-0.009638610619994714,-0.1462069
284280,0.7210812999474241,0,0.3288616854518016,0.2692782343225367,0.3299316241235495,0.3422223327968404,0.2991344340450477,0.4437703205573952,0.4441379747354565,0.3230446
284168,0.0254050654523027,0,0.4329692465660338,0.2964611390407719,0.6497210136776594,0.6173439191728451,0.3017644815629612,0.6277152076647996,0.6248734705614902,0.5501465999999999
374825,-0.850631674282293,0,-0.5968907763925594,-0.8793605261882952,-0.3224531908899664,-0.4224484382267333,-0.5977506264040696,-0.6232308999475247,-0.6141042843808382,-0.71369195
374739,0.25729714361734196,0,0.19479632841066968,0.3177179128725673,0.2913563191730724,0.2952237602395387,0.2623151741210151,0.2366332763053666,0.2341766090766348,0.15101214
189012,-0.3868475179522129,0,-0.7166788746260047,-0.8082469555510154,-0.3750531292259094,-0.4979357684988842,-0.5294071858852818,-0.6292784701465519,-0.6273379717692515,-0.5489736
187493,-0.644505382580035,0,-0.27719730167454154,-0.7640586317673447,-0.3415631354333861,-0.4307633532293049,-0.396153837491502,-0.3392113792341193,-0.3391698402539218,-0.47302299999999997
187611,1.03027073750081,0,-0.28513538928655424,-0.24565100813616594,-0.2632064909044658,-0.17859941371348348,-0.26846460175430864,-0.3827846026250372,-0.3901355103913228,-0.32681626
373575,0.901441805186898,0,0.3857166779395792,0.31140529518918564,0.40411111438573133,0.4926400768526631,0.22486359001241354,0.3597579389736777,0.35972843317442904,0.55120033
374401,-0.902163247207856,0,0.05607276541756195,0.12125379109385305,-0.04675735996989516,0.009207874377931384,0.07649849182808689,0.0804835434340471,0.07165200537855515,0.12006024
188449,-0.0261265074732607,0,0.3162100217761544,0.1130087394257628,0.379547053939806,0.3019847767779081,0.05979646079303335,0.22114338578287687,0.2218158964680598,0.25324473
284368,0.566486581170729,0,0.5217183148344066,0.3950152722609141,0.9640349723459672,0.7837105193669002,0.3325993661753945,0.5398080969599968,0.5396584633585209,0.48801938
187984,0.9787391645752448,0,0.5304057508538492,0.4055792447106546,0.4724777779359784,0.3398974475193489,0.32683289208453964,0.4336993108485947,0.43920857403687613,0.52661186
373626,-0.283784372101084,0,-0.4666008842790795,-0.10458332725243316,-0.3838605458131816,-0.2636303494196474,-0.2146930844866376,-0.21847359620463036,-0.2260098809641933,-0.2992117
190096,0.128468211303432,0,0.03882289319336255,0.1269222641156651,-0.12047634668654796,-0.11727183129733593,0.051956755013577834,0.026322557563443618,0.026557471442606676,-0.046615265
283892,0.10270242484065,0,-0.1184552092719443,-0.13949596790950336,0.07471917386861547,0.12257836565713078,-0.16470169453377018,-0.03805383258058384,-0.039393660233239765,-0.19793221
283676,-1.5978394817029802,0,-1.4708858108617469,-0.8805199865791202,-1.6864433205386646,-1.6131184582900162,-1.1450425245058775,-1.4728404704665874,-1.4870202795768819,-1.1136893
187742,0.9787391645752448,0,0.31224438052652675,0.2460890265060328,0.5071150519590297,0.4239940740351009,0.2629380329669312,0.40383942072286616,0.4038098622629854,0.45284414
375666,-0.0261265074732607,0,0.256261631874998,0.2703088657810481,0.17931059148647674,0.21102914679737728,0.2271375853776509,0.22420647662225635,0.2326252425626863,0.23176356
319283,-2.52540779436314,0,-0.8413643807463351,-0.7899532471624404,-1.1738488316887905,-1.1897733496675416,-0.5793304813177665,-0.6526542387697609,-0.6521439613265039,-0.7966848000000001
283731,-0.20648701271273692,0,-0.15649549562870352,0.2782962595845104,0.09822361530486036,0.007419263724288217,0.06368223061606197,0.009717593247221185,0.00873523381253849,0.18328968
374643,1.4940548938308895,0,1.2033230881278203,0.842695812051755,1.4139144513261035,1.296480098515481,1.15616562544269,1.2988564603879738,1.2985916137455595,1.2067255
375901,-0.799100101356727,0,0.5394609283279462,0.27700797026137136,0.7762436774650467,0.6456567033222583,0.3187343548694705,0.5288126849660373,0.5345832505034314,0.5072569
375583,-0.6960369555056,0,0.2032552331610976,0.4055792447106546,0.21557094963826628,0.2309199341957252,0.10645333327685737,0.06739620205753749,0.06502226532757915,0.073887445
189932,1.41675753444254,0,0.7794312672634738,0.32119629404504285,0.6916565159588579,0.8106504879468929,0.3881440659263888,0.6522224763236255,0.6506997918588344,0.67183965
283677,-0.36108173148942896,0,0.4288110753133336,0.011620369694714715,0.04372515672184818,0.16714524619021692,0.20141254601240147,0.2374403513351987,0.2385123069021001,0.28497356
190806,0.386126075931255,0,0.3759581460698712,0.11223576583187933,0.19410260320143635,0.11662239833147905,0.13460441857203767,0.2372120289250551,0.2404013574117417,0.24910031
375444,0.0511708519150843,0,0.056077481318106415,0.044085260637820006,0.1843895176655721,0.19681386951889696,0.14701529266920116,0.12596910292637245,0.12768407654273742,0.13663866
188259,-1.08252375244733,0,-0.8948567634170659,-0.9306344412492312,-0.7549252319700024,-0.7048880735688396,-0.7988379889792416,-0.8450525321171546,-0.8488841221242645,-0.88517207
283664,-0.5672080231916871,0,-0.36103191887168623,-0.1063869323048278,-0.2647147535937471,-0.3158598305147313,-0.15867920989472695,-0.2986237901542744,-0.3052162800347145,-0.2917437
283220,0.514955008245166,0,0.2622725373101969,0.17381599547792856,-0.19053950609520245,0.027678705567280276,0.03807370811123146,-0.03696711462407257,-0.03953701395732684,0.52010775
308211,-1.1855868982984599,0,-0.4224938440215665,-0.06348689784429562,-0.21561908772445906,-0.3537261188341767,-0.2195604951865045,-0.1878258199863849,-0.19333567486801234,-0.28436702
190085,1.08180231042637,0,1.3787633774854315,0.4107324020032113,1.3411978674365237,1.4427257332846202,1.0065492590499892,1.2604868464657093,1.2693444844229174,1.3160785
284319,0.128468211303432,0,0.4163679446436659,0.7568957431306906,0.3987333358986369,0.33998328140358874,0.2420240333819023,0.4813116194287239,0.477423479084639,0.52136135
374912,0.23153135715456105,0,0.02868743055766306,-0.051248149274474165,-0.5508648073717309,-0.4407877101895459,0.056778581672519174,-0.12416194325760517,-0.12314551670171657,0.05550099
188545,-0.7475685284311641,0,-0.9594138556493796,-0.3515483904982009,-0.8603901325015109,-0.9535909665302922,-0.7699867267433709,-0.9315509776756336,-0.9353145270780464,-0.8034418000000001
189979,0.0511708519150843,0,0.17277038063574005,-0.2712879656666342,-0.09656924583166317,-0.10649156625110827,-0.023299049227129068,-0.10806983771386157,-0.11413771198753098,-0.088731356
375661,0.6437839405590771,0,0.3710193621179503,0.3952729301255421,0.16745277022198835,0.17164060690565222,0.3064529681130241,0.4281328206959841,0.43697014847043103,0.6066852
187999,0.8756760187241159,0,0.6466022316678117,0.2687629185932811,0.6454987204135492,0.7018606477608822,0.4009299974875014,0.6445986861643743,0.6455002230378761,0.6702375
187471,-0.4899106638033421,0,-0.13949088700664558,-0.17891762119756016,-0.5052989393357379,-0.456588270580946,-0.1496608478597268,-0.28263287131330084,-0.2765846656956143,-0.28687757
374391,-0.7475685284311641,0,-0.6215457629468718,-0.4631142458820478,-0.5965649604301184,-0.6063233315150446,-0.5783592922781565,-0.572809219854724,-0.579439506773789,-0.6589441
374624,1.4296404276739298,0,0.9604939604096951,0.8164147098597171,0.9217743520312816,1.0603513617332396,0.6485954601568629,0.8903045028116694,0.8874898090241863,1.0356405
187949,-0.2580185856383,0,-0.5852930233101289,-0.3563150609938157,-0.5950920061781169,-0.6512556037984105,-0.39382697572587616,-0.6716598954704089,-0.6738167949730698,-0.48083509999999996
284015,-0.0261265074732607,0,-0.5977735079215538,0.3098593480014188,-0.5077966551905462,-0.4624187425049038,-0.2784350799273642,-0.3851684780781725,-0.3852196546606819,-0.16860254
374715,-0.283784372101084,0,0.3024515924753509,0.6869416328842364,0.570885763014239,0.5592849289916627,0.31318969358564586,0.38253132391655,0.38326975217874265,0.27773276
190064,-0.30955015856386603,0,0.07955391164280944,-0.21614918263628027,-0.1982756995922692,-0.11757571052616672,0.07265068578944535,0.046888149969448484,0.03727244551656322,-0.057021152
190819,0.411891862394037,0,0.2751373185767768,0.08569700577521366,0.2639410519011278,0.29278575681157465,0.1376243658170538,0.2535451643794459,0.2584886488191669,0.28837278
187826,-1.08252375244733,0,-0.3881130121669376,-0.2290320758676712,-0.5900361236609726,-0.6825789110773783,-0.17238681741165496,-0.3100879986679591,-0.3144484049335313,-0.5813984999999999
283781,-0.670271169042816,0,-0.7045897284595267,-0.4631142458820478,-0.5578198113506829,-0.6468361573224396,-0.5845935033061026,-0.6258565401981244,-0.6342599527095605,-0.6753435
319781,0.17999978422899696,0,0.35730148826500924,0.257683630414285,0.09238370861181266,0.03171484210094516,0.22112778146090947,0.30882793134295805,0.3082512645588641,0.19288819
188774,0.25729714361734196,0,0.07267887825802344,0.24196650067198766,0.2441383558889072,0.18874383179484888,0.18506000202470493,0.13799461131372984,0.13630437060082098,0.019723063
283145,-1.5720736952402,0,-0.9418295507063724,-0.004740904709152082,-0.6388672532021289,-0.6822929104148735,-0.6352210408246485,-0.7480872909809507,-0.760580538294811,-0.90505195
374814,-0.10342386686160801,0,0.1809808864304947,0.11146279223799578,0.4255805324805061,0.4699069138224309,0.0582004802200964,0.20502937151251405,0.2107001909778311,0.20601995
319779,-0.81198299458812,0,-0.6192594598247425,-0.4297475524127449,-0.7202988063134406,-0.7162582337931127,-0.5014528200162481,-0.4859996354953506,-0.48675565269184096,-0.48713264
189832,0.2830629300801261,0,-0.6130692804641618,-0.6501738556018473,-0.8216424111529648,-0.7169653399522442,-0.4671226613897673,-0.3650967101920413,-0.3665824258359825,-0.7133304
190789,-0.4641448773405579,0,-0.06957102632210845,0.08415105858744668,-0.00635945632425461,-0.0601786971534931,0.01735485366475158,0.030816545837338977,0.031674235019031986,0.015577751
189040,-0.979460606596203,0,-0.7749638003010711,-0.27103030780200643,-1.0983117243814997,-0.9931094080594416,-0.6282933567552794,-0.8682978447477921,-0.8724117375986045,-0.57381135
190054,-2.58982226052009,0,-2.0091610944285665,-1.2324806296607251,-1.6830317176883014,-1.6961355847373665,-1.6438201380961897,-1.7637937104422954,-1.7759035376184906,-1.9858936999999999
283754,-1.08252375244733,0,-0.15048915841831226,-0.19051222510581198,-0.3153113846079592,-0.29566304526231635,-0.09583776747481614,-0.17177892639787992,-0.17861746146523533,-0.17663069
190472,1.63576671937619,0,0.4180250849599946,0.3232575569620655,0.5147786454621048,0.4485562238103985,0.2268321815727974,0.4519925806136017,0.4549287266629206,0.39769295
375376,-0.2580185856383,0,0.2085204551462018,0.2632232745037829,0.08042588446524235,-0.025923615571377803,0.26387360336653337,0.15712994448856876,0.16059472445340153,0.25960526
375205,0.411891862394037,0,0.5561976248678511,0.2343655936654669,0.11259650583469848,0.15167075219818332,0.22844850549968426,0.2833633405427348,0.2837100319678774,0.490305
375890,-0.00036072101047902595,0,0.2024506548078663,0.26141966945138817,0.13211692407551826,0.1457498158089814,0.25627466209539923,0.2431061536852823,0.2435178809619631,0.08789402
190702,0.23153135715456105,0,0.08709986260779445,0.10811323999783412,0.037402180569564784,0.10894821574970354,0.029503102782302587,0.025689280790297225,0.023686722520551318,-0.006526448000000001
188549,-0.979460606596203,0,-0.97717313738518,-0.3005321333018921,-0.953558232159608,-0.9903170706081056,-0.7692734211742227,-0.9267881515286138,-0.9303210552267565,-0.93588525
189045,0.7210812999474241,0,0.186113680185458,0.11287991049344895,0.2673239237229268,0.35803758572953365,0.08617093153361577,0.17344941808726713,0.17739750566302792,0.08485053
187500,0.128468211303432,0,0.4331223791408899,0.8630507833573531,0.3063590581228226,0.4108152874412492,0.3368544374167898,0.4211298762776142,0.4125719670130175,0.34771076
