id,SDS,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
187555,0.6264639954889261,0,0.029481748439281124,0.058127979442259836,-0.2414467619629832,-0.2969322252657807,0.014770122502487612,0.017581646549680585,0.09959198077470877,0.014704166999999999
188008,0.0313477483196424,0,0.06884198758939725,0.5178552803805316,-0.12009043887861283,-0.11963263453539835,0.03811922844139224,0.14271660511846568,0.25605890104203305,0.06715835
189042,0.328905871904284,0,0.22634413917769794,0.5568353945701198,0.1168455431557689,0.1734996681033526,0.2183357637938163,0.23040660369597005,0.2915702920419708,0.32398459999999996
187973,1.0728011808658902,0,0.03598050044031108,-0.09660224482175384,-0.2574614880350481,-0.22659681857948444,-0.026476913895138614,0.07499694598678808,0.1234096125582601,0.21901771
188339,0.6264639954889261,0,-0.4106416915054634,-0.3048929313310033,-0.5320451906423074,-0.5776516985093336,-0.2928419832349129,-0.3518016354291469,-0.3700273411138783,-0.40688804
283828,-2.7954544257344596,0,-1.5185332693743039,-0.1799185194254537,-1.8497973131428225,-1.888972191860089,-1.30106582476607,-0.9223006908978236,-0.9986737031037091,-1.3595184
189116,1.0728011808658902,0,0.7873769143585299,0.5952203925125386,0.978891214393208,1.0087068684633524,0.7223006878973979,0.849020151642345,1.02453637118973,0.66099477
374183,0.328905871904284,0,-0.18206489961551556,0.15334657898934514,0.059673273076676026,-0.1018585778579381,-0.10573473563634428,-0.11406321857669904,-0.0972305753938556,-0.17227234
190103,-1.0101056842265999,0,0.23525947409633394,0.16822448516857727,-0.01809518301764257,0.1515367692114844,0.2997330767050863,0.2976374102566232,0.35990102254608797,0.45134628
375977,-0.41498943705732105,0,0.14705594799228666,0.03134774831964222,0.006711456302888053,-0.037190529601293036,0.02770394205253994,0.061794078176510274,0.10372468083509934,0.19625926
187957,-0.8613266224342829,0,0.20411065472559994,0.4419779588664479,0.7750424033556129,0.5511553887723767,0.08515421571641878,0.3107499176556366,0.4295898031002502,0.32200559999999995
188378,-1.15888474601893,0,-0.1885042093540282,0.13251751033842052,-0.3693418082683309,-0.3724399645532426,-0.04239906848116146,-0.07760540797978205,-0.07474651061796872,-0.09857483
187989,1.2215802426582099,0,0.09613282899072632,0.1860779725836557,0.6346795730121997,0.6207286803079911,0.06753733666745135,0.21266111793267267,0.3635809003921272,0.15389471
283825,-0.117431313472679,0,0.8428565752247885,0.6949023639133938,0.6802370475599133,0.7597132144298376,0.6860602034194307,0.7721915392725966,0.8310995725025526,0.73897415
189974,-1.45644286960357,0,0.039990305576884835,0.02242100461210294,-0.2648860168323495,-0.3073174802821538,-0.0562650236408149,-0.03155533852392528,-0.03149139918373195,-0.1666619
190162,-1.30766380781125,0,-0.24627189605042415,-0.2915028157696945,0.14015035840778722,-0.07493327951279599,-0.21068538128782272,-0.2278815478421368,-0.2396203461696796,-0.16535619
374253,-1.30766380781125,0,-0.4386506962351212,0.12061518539503445,-0.5095172200986582,-0.5833002817286435,-0.1653312952776808,-0.3116189209491952,-0.3269117025531453,-0.40569120000000003
187852,-1.15888474601893,0,-0.20572209880471676,0.2116679712119352,-0.5926779128937271,-0.7600884117690747,-0.10133131831449477,-0.2390712466347564,-0.2834041430838803,-0.17271768
374669,-1.75400099318821,0,0.12603096758691312,0.03134774831964207,0.1909783793331528,0.08067479114437118,0.016805281487698057,0.057182494449755476,0.1426363953766242,0.12849665
190817,-0.712547560641963,0,0.07396286708493086,0.19946808814496486,0.17996015591100445,0.16096424099660905,0.052982614104787565,0.3069945016517521,0.4019544869338466,0.009201582
375368,-1.6052219313958898,0,-0.6609478568394704,-0.026676085779363125,-0.20115059589305415,-0.1928918371865497,-0.5024048439851821,-0.4274013015219075,-0.3175732679570548,-0.5580746999999999
283770,-1.6052219313958898,0,-0.3548204538964532,-0.3376243249253139,-0.5447384052248196,-0.5234369476269545,-0.3665984714225485,-0.5664745344078932,-0.5088664416175053,-0.52263147
375954,-1.15888474601893,0,-0.3590009238920826,-0.3495266498686995,-0.6388814490759884,-0.6083560581361503,-0.34356600366800066,-0.5334143118226159,-0.4867941908963598,-0.23549029
374062,-1.6052219313958898,0,-0.5574088594415337,-0.13677259150568072,-0.5975878119890012,-0.7052726030293016,-0.24558540861189604,-0.3793722039501301,-0.4403038334673365,-0.52538747
283602,-0.117431313472679,0,-0.4356901166325642,-0.22604002858107314,-0.5096301302755393,-0.34248256568230745,-0.1941508239840468,-0.3710115610435792,-0.3318741045051647,-0.3306524
375623,-1.30766380781125,0,-0.3831407806853634,-0.2662103752649999,-0.5949328390349251,-0.5574381445737272,-0.2751662941935694,-0.3743489455355026,-0.42880983605977374,-0.29393270000000005
284015,-1.90278005498053,0,-0.4073362225528154,0.0030797265791011274,-0.10138302477004403,-0.2098490801576113,-0.021027269011223957,-0.07279768211298504,-0.03369733727776164,-0.02097778
283183,0.7752430572812471,0,0.3742007243027441,0.14888320713557565,0.4780347204004869,0.4433205326990847,0.2577257007055505,0.2866831096090215,0.4325908899971159,0.45262843
375935,0.328905871904284,0,-0.16884856809875373,-0.4938423398072511,0.15577484001928354,0.2351574523720647,-0.026892423343236084,-0.053004728126686274,-0.08739620825509797,-0.25267118
189076,0.924022119073568,0,0.41935015440252216,0.2158337849421201,0.5094199067306135,0.4550245688274073,0.295415361531449,0.4653579563761393,0.5359677652147952,0.53675544
373467,-0.712547560641963,0,0.42489644112351466,0.6696099234086987,0.7985567063048721,0.6731907792924192,0.4175506954842486,0.5405379512670534,0.626875244639109,0.58298856
283638,0.924022119073568,0,0.04597673141228036,0.03878670140925818,-0.06160440366504361,-0.022123191725514645,-0.05230165540033321,0.012866914516066308,-0.005316055819611532,0.049645454000000006
188268,0.0313477483196424,0,0.013153725782624323,-0.330185371835698,0.21923560595343616,0.1974176431024767,-0.0705300414742112,-0.008346101906480108,0.06889499676246402,0.020717713999999998
283145,-1.0101056842265999,0,-0.05559877984039451,-0.13528480088775746,0.02093824710889436,0.039147687999295216,-0.1439866999081524,-0.06559338978509903,-0.10921427940520906,-0.07322536
190159,1.0728011808658902,0,1.1235344917181922,0.6636587609370062,1.114449283414821,1.0983071806538245,0.9078027068781076,1.0501540059429595,1.1840197435573847,1.0682873
283677,-1.15888474601893,0,-0.5511709469186781,-0.13677259150568052,-0.524623511033063,-0.5422340665407049,-0.2486865636573503,-0.4084977726270633,-0.43301474415442615,-0.48192438
188410,0.924022119073568,0,0.02610743992288207,-0.18438189127922336,-0.1193477679330286,-0.2035140398688201,-0.08655272185422204,0.035812934051528245,0.09884781145114817,0.26671958
284336,-0.41498943705732105,0,-0.2883517270663821,-0.2929906063876177,-0.822988678167917,-0.6299000883393386,-0.28294425591972544,-0.4102772294591686,-0.4218351947774118,-0.43059259999999994
374110,-0.41498943705732105,0,0.006747875470594296,0.080444838711108,0.3148019359630112,0.3095325665489014,0.0226737440797715,0.09960476671936436,0.16411338262738528,0.050282537999999995
374913,-2.34911724035749,0,-0.8236159502521363,-0.8895946441748247,-0.5919803193124977,-0.6946339926061983,-0.6955372294357306,-0.916079098606232,-1.035161486945796,-0.84804565
187507,0.0313477483196424,0,0.01952454329852856,0.2991500595458202,-0.3194701909761193,-0.2880742742702792,0.030217983455375425,0.02041634068054704,0.008993085553339886,-0.109717496
187786,-0.266210375265,0,-0.2127345005532652,-0.08767550111421467,-0.6480648926365618,-0.7266927825402008,-0.15049656705716155,-0.24302066001020176,-0.27487784156357875,-0.24672386
188757,0.924022119073568,0,0.002554950790316075,0.004567517197024302,0.18039015576636785,0.17242654376279626,0.029352490599581112,0.06929028961333866,0.15796401941830035,0.1413825
190344,0.924022119073568,0,-0.30486786034792623,0.1268639059903123,-0.8543980763038519,-0.919442346558514,-0.011409295580165015,-0.24015262369318185,-0.26024207829577645,-0.44584206
283796,-0.712547560641963,0,0.21101895694317888,0.5371965584135334,0.4486320441786802,0.3946306694065882,0.26732490032528794,0.3661365897839287,0.5162397289829368,0.43082976
190195,-0.117431313472679,0,-0.20116698211274908,-0.08618771049629145,-0.6929791437352009,-0.5600067741531842,-0.17232120850409324,-0.25367608698424804,-0.2986044972772938,-0.31602913
374429,-2.05155911677285,0,-0.6112012373396039,-0.5340126864911776,-0.6859279259370936,-0.6481507346460861,-0.468850159578895,-0.5250158814929247,-0.5284173341554793,-0.52087784
189755,0.6264639954889261,0,0.11399241185569026,0.13549309157426662,0.5318493576006276,0.5945998828281078,0.053956130805757084,0.08266833123662938,0.14906498776192098,-0.057697088
374445,0.0313477483196424,0,0.1109054038687614,-0.2156254942556108,0.7396794569702507,0.6913407643944871,-0.060093538116609675,0.08504954719771457,0.12841393077300536,0.029179393999999997
188018,0.6264639954889261,0,-0.2516004759437244,-0.03857841072274861,-0.057459377453469074,-0.14919326474195882,-0.1657033228120613,-0.2709505668746625,-0.26219739954876137,-0.1272603
188945,0.924022119073568,0,0.6265568779397627,0.7621504998435227,0.7372548081128656,0.6869065599528703,0.4657944972823193,0.5471430986213894,0.6514027088979378,0.58733267
283950,-0.41498943705732105,0,-0.25551546922851026,-0.028163876397286236,-0.258990630145739,-0.15703831375464455,-0.04018306474547096,-0.05746636049850834,-0.07698449221122428,-0.13444494
187550,0.180126810111963,0,-0.4520826018631568,-0.34357548739700666,-0.22917734136679255,-0.3614857561300429,-0.3145520446211744,-0.39107093801855936,-0.3199925431484869,-0.4193572
374610,0.180126810111963,0,-0.19540582798222464,-0.10404119791136994,-0.5334911037065879,-0.5379350997040213,-0.12105679674077133,-0.2042086731226023,-0.362349661579925,-0.4862786
188492,1.2215802426582099,0,0.16602342144671972,0.22327273803173625,0.15788847060905198,0.2222916997094,0.047365152814982936,0.11251267166953223,0.15410087581645704,0.13637961
2437287,-0.5637684988496421,0,-0.17727310794090162,-0.14569933521321984,-0.06974103320513336,-0.1907169823859037,-0.12503933399311304,-0.0792418422004848,-0.12921716772410058,-0.020276813
190132,0.0313477483196424,0,-0.05588663018226876,0.3039109895231741,-0.15645538168193696,-0.1085883300121528,-0.0303175253023278,-0.005189615397183711,-0.07095865726225772,0.21708882
187769,0.0313477483196424,0,-0.2479587086910592,-0.2915028157696944,-0.34022484945640485,-0.4058677889659811,-0.2459373229945929,-0.2872473073397531,-0.2582853332188583,-0.35743666
284219,0.180126810111963,0,-0.06101534847641845,0.013494260904563548,-0.41563986414724496,-0.3846906816023645,-0.05174570167714743,-0.08865187044054249,-0.011832976585174682,0.07406502
189392,0.7752430572812471,0,0.5965830458821486,0.7157314325643181,0.4930883413536122,0.3953334208992839,0.5617875449425731,0.6523830724382158,0.7353258930737138,0.24410109
187996,0.7752430572812471,0,0.17749562175048753,-0.05494410751990407,0.1486199038602365,0.21163264992163655,-0.07629492395519286,0.07688330759557171,0.10521710975516918,0.007702711
283116,0.7752430572812471,0,0.915299263553682,0.7800039872586011,1.2529937447991628,1.2521330609659145,0.6811549447442796,0.8683194720592411,1.000684150452685,0.9771187
188338,-1.45644286960357,0,-0.2741342565783377,0.19946808814496506,-0.3776554165754433,-0.5015337558296142,-0.056198938994692964,-0.18184737104564508,-0.1624730231920298,-0.29342225
283416,-1.45644286960357,0,-0.6203981393605569,-0.35250223110454604,-0.7336673218203629,-0.6397247724119592,-0.3396636235206401,-0.5293047182387776,-0.5041055344608631,-0.6965697
373578,-0.8613266224342829,0,0.039851667221503566,-0.2870394439159249,0.17195241234294656,0.21982541895679664,-0.1166590878418792,-0.07360308898481653,0.023724889156687527,-0.057670426
284373,-1.45644286960357,0,-1.4131449233656477,-1.1454946304576168,-1.0985129107205651,-1.0173357823977964,-1.063560112868006,-1.1568358802352594,-1.2486830018907158,-1.0678874
283599,-0.117431313472679,0,0.012937338122370978,-0.06238306060952035,0.24391077957045584,0.2731589021872187,-0.057739404102947985,0.046430571073857896,0.044482126939861866,-0.18265243
375641,-0.712547560641963,0,0.21149982627090752,0.15483436960726846,0.24781977372688854,0.2241111178922682,0.1156702486997037,0.34567454263281644,0.4274228510277277,0.12068031
283215,-1.75400099318821,0,-0.22587815988626356,0.02390879523002598,-0.6181001253957916,-0.5747244345701525,-0.17070076137469198,-0.17773484716321988,-0.25188622171701114,-0.27553436
188099,0.328905871904284,0,-0.04047623112086486,0.6428296922860812,0.07015544947687857,0.052661702248577184,0.039829250084061824,-0.00470280406667406,-0.053684104600848666,-0.16131756
188258,0.924022119073568,0,0.7068086463911298,0.7204923625416728,0.6799476609163335,0.7192906866145302,0.4265528142254129,0.6177207374168805,0.7266001186878993,0.71422845
188326,-1.15888474601893,0,-0.4044979483589839,-0.33613653430739066,-0.5026800775392957,-0.4705857021558843,-0.3358461190538319,-0.5231085831274531,-0.4749412856896773,-0.41541606
187493,0.477684933696605,0,-0.18638870411911335,0.2574919222439702,-0.1928305585804253,-0.16981271781528318,-0.051667862930575854,0.10954135850251873,0.02353889631699735,-0.34202757
373939,0.180126810111963,0,-0.15657057604340066,-0.00584701712843821,-0.07819518121772262,-0.08201045714800546,-0.10172519708515353,-0.10267736131273658,-0.17157004902197048,-0.21142675
187880,-0.5637684988496421,0,-0.1210805718894667,0.12359076663088102,0.08195087955991197,-0.0009132124958474153,-0.05018554844535846,-0.02622685765932836,-0.010560495871316132,0.06713867
188893,1.37035930445053,0,0.8816053186434117,0.8201743339425278,1.3875318813348514,1.182371998212071,0.5936037695188744,0.9111448750085704,1.061241825365666,0.6789529000000001
283723,-0.117431313472679,0,0.021949742363464652,-0.03411503886897902,-0.25879958835910344,-0.15903420883764355,-0.0077856421699310655,-0.035227954578858744,-0.07341798787049789,-0.11332725
376018,-2.05155911677285,0,-0.7137667086802384,-0.28406386268007844,-1.3320762265221262,-1.422223591794154,-0.5060496287976608,-0.7212261333400642,-0.6850183157332626,-0.9776849
374744,1.2215802426582099,0,0.7486136699704122,0.7746479410340775,1.064930525380376,1.0787620292963964,0.7216638760144669,0.8552961622007234,0.9799922870461024,0.7578326999999999
188982,0.7752430572812471,0,0.35692670834950824,0.7707796854274771,0.5244422232743844,0.5282348779886329,0.4392348553425099,0.4941066409292486,0.5962609160046277,0.293061
188667,-0.8613266224342829,0,-1.2500331810117578,-0.0906510823500612,-1.7141583432993386,-2.054671762227262,-1.012090805855514,-1.1048969042117327,-1.0407995570176922,-1.0911796999999999
374712,-1.45644286960357,0,0.024325761127739702,-0.11296794161890952,0.1070328404488663,0.10672236074750648,-0.046715479743862115,0.126021499469409,0.1548008435878353,0.08781729
188054,0.180126810111963,0,-0.3400712747856328,-0.0058470171284379716,-0.3820695251414179,-0.3691461379607196,-0.18792013516471665,-0.2742354236237557,-0.22770567526258134,-0.18507037
188978,1.2215802426582099,0,0.3804937323368179,0.7514384073944754,0.3850951643018448,0.3393687787485219,0.3879571338026375,0.417378923611992,0.42902049739635983,0.33435848
187844,-0.8613266224342829,0,-0.4403272108352008,-0.31828304689231224,-0.2953234186842835,-0.3267957193672812,-0.3228062416596693,-0.32747282345937273,-0.3144105575698578,-0.63585496
190056,0.7752430572812471,0,0.012769470344067032,-0.3019173500951569,0.2764346124964732,0.24832732611766276,-0.02168986202847777,0.09277576773181573,0.11035422344157624,0.44446346
375626,-0.41498943705732105,0,0.5413017284752133,0.1712000664044237,0.3023590365735842,0.19511989576087854,0.3439568388749227,0.4548006537587974,0.5719036917132478,0.4970412
189189,0.477684933696605,0,0.5219123312441357,0.8005354977859415,0.4603304033661857,0.4740891498295093,0.4373972290876393,0.6467691545094465,0.7276499306714836,0.43753555
190170,-1.75400099318821,0,-0.5724248014696438,-0.6069144267694148,-0.16856620588936266,-0.22139419008478126,-0.44624150895017495,-0.5002973478459676,-0.5210758326307896,-0.47820726
375538,-1.6052219313958898,0,-0.06962614425611019,-0.08321212926044502,0.11651226714185725,0.2113030324178928,-0.008985073092366024,0.01972746333563113,0.09713786536465607,-0.09294373
190669,0.7752430572812471,0,0.22351397470659992,0.24112622544681475,0.2037065915696488,0.1637760864047285,0.2473939681946964,0.2470971567146027,0.34122237456742976,0.11739016
190071,-1.90278005498053,0,0.2222843590971476,0.7517359655180603,-0.1781611685960982,-0.15367717725169813,0.3635875416143789,0.22949571771569804,0.320431592087257,0.49151692
2437214,-2.64667536394214,0,-1.1532553902715588,-1.053251612146378,-1.327862056952661,-1.1433654083781768,-0.7021903434982292,-1.0382515477241991,-1.1430266871766386,-0.9395256999999999
187944,-1.15888474601893,0,-0.8228808636484218,-0.3748190903733941,-0.7862766038738087,-0.9069192493208234,-0.34642347499505943,-0.5958177066845809,-0.6196659338737582,-0.65578353
188365,-0.712547560641963,0,-0.05716322826796241,0.2262483192675827,0.3050201849056577,0.3094219641726144,-0.041928713849741284,0.15111420239800674,0.07853148927878839,0.17977620000000002
375564,-0.8613266224342829,0,0.15586662695124018,-0.04006620134067194,0.3963536052461407,0.43154705864060094,0.012328492940978849,0.24259638521941,0.2341505916799865,0.16483709
190076,-0.266210375265,0,0.4325092107512412,0.6800244577341613,0.39852830323803795,0.3028161838753176,0.4261493281199478,0.4765519772954082,0.3867869225930069,0.4756424
373900,0.924022119073568,0,-0.10610489947185893,-0.06833422308121302,-0.2499859242349203,-0.3134596487306971,-0.055279057691853685,-0.09526559561046022,-0.020193592056480747,0.06879565
283158,0.7752430572812471,0,-0.4714127731748781,-0.2587714221753839,-0.8392249239937897,-0.8352478491650136,-0.16043542466814836,-0.4113477611017106,-0.490028295927105,-0.6165866999999999
375471,-1.0101056842265999,0,-0.3670637566390624,-0.1099923603830627,-0.5061787450628971,-0.6056609054924641,-0.1067887248824482,-0.2365949875538943,-0.28111222354413085,-0.47154346
187911,0.924022119073568,0,-0.15653872712503344,-0.03560282948690242,0.18985101272097185,0.07488998979015485,-0.06995898102729754,0.012843728336450588,0.11468610841746155,-0.14279929
375749,1.2215802426582099,0,0.034894684640281615,-0.04006620134067181,-0.2142704407998437,-0.27704849420794725,-0.07073987921850332,-0.03637693191289199,0.0005381028652992058,0.15556431
188408,0.328905871904284,0,0.1420729448539095,-0.08023654802459879,0.16850414761456278,0.05516149744675261,-0.04749866443084317,0.06900577266188568,0.09557668496802553,-0.060404744
2437256,0.328905871904284,0,-0.3329737613953963,0.12359076663088114,-0.2435205228302024,-0.6071387053776305,-0.0012839568235974512,-0.10225594691190368,-0.07330250186065329,-0.36307940000000005
373506,-1.45644286960357,0,0.1886872158541469,0.4657826087532195,0.31039198990630723,0.3264754188684355,0.08686485233374215,0.22411259659042745,0.2968592887960452,0.29125518
187603,-1.90278005498053,0,-1.6005179493268142,-1.2392254393867792,-1.7892651496897614,-1.6782598288533712,-0.9308713352914728,-1.3131809993337729,-1.4170462524196898,-1.4011813
374407,1.2215802426582099,0,0.3570968164922522,0.1786390194940398,0.7046185720814506,0.7412576762033971,0.15907367862408145,0.3321105912654877,0.4156269058255764,0.3985694
190806,-0.712547560641963,0,0.7363274070752225,0.7746479410340775,0.5843781596500719,0.5628159026152831,0.6534532699762933,0.7621422295958276,0.8693678512653972,0.62439454
189017,1.0728011808658902,0,0.6304189944849863,0.6443174829040045,1.0989000051765174,1.0188992883260837,0.4576897527920509,0.6290826329908248,0.8050556191128758,0.7910971
374665,-1.6052219313958898,0,0.09814707662129003,0.02539658584794924,0.2454840758088679,0.2871556004285366,0.006886663798277379,0.0655714254028732,0.133448187040764,-0.19693801
375838,-0.41498943705732105,0,0.4627907695660656,0.22773610988550605,0.5189418809124646,0.4650126718451248,0.3105350060846519,0.4648750587617255,0.5694472722244229,0.3098643
375553,-1.15888474601893,0,0.061762056755597886,-0.15016270706698942,0.3579015020038199,0.21254053183782373,-0.03259152356892464,0.05414718745977515,0.12764861007913508,0.035628952
189047,1.37035930445053,0,0.7359936828287216,0.6844878295879311,0.5541671593383484,0.5932250250236013,0.4527081517509176,0.5563208994891848,0.640541787458927,0.6012441
2437194,-1.6052219313958898,0,-0.6446286448716538,0.14590762589972905,-0.7068987122934303,-0.7786483836417469,-0.15971140700841605,-0.35865231902839323,-0.3778741322443593,-0.7343546999999999
336782,-1.0101056842265999,0,-0.13728277354175325,0.09413251239600168,-0.3100570414232635,-0.27377561473613743,-0.056081428172039004,-0.11952732318908033,-0.11609089939408072,0.09657415
190782,-0.712547560641963,0,0.031160761193548776,0.053664607588490315,-0.02365416386670205,-0.07137416406669042,-0.01817566427222475,0.050921294454357724,-0.006894458423444549,0.01255135
188603,1.2215802426582099,0,0.07069831357499734,-0.0013836452746685414,0.23608243449388056,0.376635833759751,-0.07130847495413953,0.06843944265938062,0.13139170653607626,0.17976633
375444,-0.5637684988496421,0,-0.2011709464557515,-0.1397481727415269,-0.07460665684268264,-0.2858211892116001,-0.1210981926785495,-0.1750756113250499,-0.21263462384351567,-0.12103794
188031,1.2215802426582099,0,0.055632037672472365,0.00605530781494769,-0.3741295048056159,-0.35045923813213753,-0.03510728638029553,0.03697508539434069,0.049435782218555435,0.04959454
190068,-0.712547560641963,0,0.7424734311743422,0.7829795684944477,0.9177120802540486,0.7880748394269866,0.7050742525563254,0.7689110599978948,0.9205545453596088,0.35765028
190064,-1.15888474601893,0,-0.1997337206470779,0.11763960415918814,0.1171007526794412,0.14993111764131473,-0.0728561935080543,-0.1960190286646884,-0.1454652038224412,-0.38427892
375355,0.180126810111963,0,-0.2203546632669736,-0.2528202597036909,-0.3496754435469427,-0.31324340395026595,-0.12498372099217199,-0.05521482655593507,0.00871753299739575,-0.1330632
189958,-0.712547560641963,0,-0.10250215465960344,-0.02518829516143983,-0.059143516228694175,-0.10744743848077597,-0.07222822719003287,-0.03627505434447143,-0.061997953733488875,-0.08711632
187999,0.328905871904284,0,0.16265286488827538,-0.03411503886897911,0.2511154122700177,0.2663965439443773,-0.01008278205569049,0.08454865449649301,0.11501998519219757,0.20725517
188083,-0.41498943705732105,0,-1.1452482388525642,-0.9431551064200604,-1.4829653543250956,-1.4328759358225975,-1.0179369711422366,-1.1709229337329266,-1.1296159861818469,-1.3202148999999999
190199,-1.0101056842265999,0,-0.19067643285199884,-0.2572836315574606,0.47821214951444796,0.3652744653016306,-0.23450406666652496,-0.17549255120897286,-0.1464213988305229,0.08685889
374591,-0.266210375265,0,-0.18430372071717985,-0.010310388982207814,-0.09306064340484,-0.1558265770908923,-0.10379510832817193,-0.06554184285021122,-0.13803039719265645,-0.27135170000000003
375883,-1.45644286960357,0,-0.4193986318623533,-0.2944783970055409,-0.3440936909302721,-0.326434702241799,-0.3190795561622021,-0.3822700649742999,-0.3721313542855957,-0.44912845
373656,-1.45644286960357,0,-0.0611290330675096,-0.0028714358925917612,-0.47274609410659,-0.39996755516760996,-0.036916831695214765,-0.0817199632550587,-0.03601768557603352,0.04019314
373872,0.7752430572812471,0,0.13555710452742484,0.7514384073944753,0.5314491183446961,0.5383782256669478,0.3680323416430514,0.4090008246267213,0.4235204433314879,0.2065792
188768,-0.712547560641963,0,0.07600396465013834,0.3039109895231741,0.02067708730447748,-0.006219107351515397,0.02440754004194305,0.07605539353023427,0.04262948972323277,-0.005646076999999999
318548,0.7752430572812471,0,0.4205625051187452,0.28575994398451104,0.6787992711206599,0.6313515925850878,0.1747112762000725,0.3603433516653968,0.457039050890161,0.73322845
374643,-0.41498943705732105,0,0.006434141303288589,-0.0028714358925917447,-0.2248011759331092,-0.3558553915949847,0.031582814329215544,0.017291512423057098,0.08368502486868472,0.03148984
188849,0.477684933696605,0,0.5960094425418505,0.15066855587708344,0.9752523102561312,0.9382366674242644,0.334371069668136,0.5906516978754457,0.6215207938420755,0.48816842
