id,testw,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
374013,1.05821211880061,0,-0.3024487720903721,-0.396789170346914,0.07835593485941672,-0.04571990556929577,-0.1815889660281433,-0.1038075627042751,-0.07442220140854394,-0.16836283
374516,0.8882154732640349,0,0.6225580556200918,0.3809454829829043,1.097591148720511,1.039503671430187,0.4536284714741498,0.7248751463085396,0.7418332312646917,0.5170157
188316,-1.5937355515699199,0,-0.3940759193249753,-0.7765616764756164,0.05336019521213586,-0.10910841332301292,-0.34600628738585376,-0.2271960516410143,-0.21749086743141227,-0.3565732
283231,0.27622754933237603,0,0.5107298147737249,-0.14621411482600608,0.7371329341088995,0.8397957961058261,0.3925767391155353,0.5392215352813038,0.578886483524728,0.46420482
187955,0.548222182190891,0,-0.4339779179815205,-0.24464217259168144,-0.3289469455779823,-0.34292621544002355,-0.35781368990823703,-0.2388159563903185,-0.21019506688236128,-0.36501402
189233,-0.131764399955399,0,0.05520787677699465,0.10317096417614496,0.12316366306954762,0.08290294330484199,0.14573898674609306,0.17185947611082264,0.2102625555787669,0.05737379
189753,1.4662040680883799,0,0.9638074641941136,0.94261439983574,0.7789220395365817,0.8837126140490016,0.8572694613716187,0.905186436337342,0.9265289065962291,0.81937814
375521,0.650220169512833,0,-0.08719188058678089,-0.03129638244328345,0.013231577639785995,-0.022946675828294308,-0.15262077425853027,0.08293571628115237,0.10765170020388297,-0.037786454
2437252,-1.01574695674557,0,-1.2492319839876544,-0.3745196097816231,-1.3840752977515225,-1.330389160010132,-0.8111352707754619,-0.7756944490086157,-0.749861388236879,-1.1538658000000002
188197,-0.267761716384654,0,0.1215929089416787,-0.17137361836541906,-0.0008747217618747527,0.02746806407274892,-0.009327969955775868,0.10258627438783964,0.11562422338272005,0.20111188
373793,1.19420943522987,0,0.8917872174522327,0.26109784787962104,0.8597383170589978,0.9760804359728192,0.6144705665425937,0.8303971978429099,0.8500430242417982,0.59872013
190177,0.344226207547006,0,0.2552946177316596,0.19122922656408944,0.06714704821649775,0.10389096021662636,0.2635246230164826,0.22003252213631247,0.23125923359636066,0.12730919
375447,0.37822553665431796,0,-0.044296795969257986,-0.16134381627876096,0.13585294308411733,0.10137463716517472,-0.2318484407799109,-0.17249720307694233,-0.15576393472589567,-0.17197137
188991,0.00423291647386105,0,0.2916661100939391,0.3904652951329527,0.08222084699505673,0.22484466323416166,0.35690900044384344,0.3472356498014357,0.3407023474806551,0.44206405
189784,1.36420608076644,0,1.042311859840154,0.6124809142037161,1.1545774890199,1.092658577446251,0.7099621605903337,1.010370535602957,1.0136441586038043,0.8742902
373467,1.39820540987375,0,0.3244427680728479,0.3884253353865135,0.3970219013310583,0.2057388818515252,0.2534959996260159,0.3767515130024888,0.3790415572949827,0.4702558
187562,-0.40375903281391395,0,-0.3781164117420565,-0.23648233360592605,-0.3196628438041813,-0.264591651484653,-0.3726270755770336,-0.4010893084607543,-0.3868825653678485,-0.41459492
187515,-1.4237389060333503,0,-0.24480526252448603,-0.2315524308853659,-0.4078736813674624,-0.44651349826835374,-0.31191229166028644,-0.2768305138425114,-0.2824404964480105,-0.39601190000000003
374504,1.50020339719569,0,1.2702520974129707,0.7083590222863427,1.467963207910458,1.443039127560595,0.8128663105342302,1.162240903750982,1.2013350719996592,1.155694
189759,1.12621077701524,0,0.876650685999881,0.9245947554088629,0.619802476551726,0.7304169933650286,0.929799945665462,0.9095245054464692,0.9267422444906482,1.1159738000000001
283089,0.786217485942093,0,1.065155108471424,0.7459282809499251,1.223221385001651,1.3093405336327515,0.8042881017516375,1.0576707650062138,1.1044077805292598,1.2382891000000003
187952,-1.38973957692604,0,-0.2205943579313213,-0.5577759936700479,-0.39814061531544104,-0.2218513085317738,-0.3368889190917881,-0.38089438280222415,-0.3781749420034725,-0.28045297
190129,0.650220169512833,0,0.6446635544411334,0.4122248657616342,0.4875257422438466,0.4266363983134433,0.5130774366453533,0.6432170252050974,0.6689443707211811,0.805579
375467,-0.607755007457798,0,-0.5895124965493148,-0.23019245772107275,-0.8087323140464378,-0.7315004121159691,-0.4914583206727399,-0.5351587790285433,-0.5477885388198431,-0.7410415
188258,0.446224194868948,0,-0.0912554304563094,0.07869144721887858,0.5201265934435213,0.5633600225407933,0.012710487269608602,0.21380491329020174,0.2444723886096365,-0.15389499
188493,0.514222853083578,0,0.2758392895928481,0.3829854427293435,0.3921386066300983,0.4064081222409288,0.2933259266136486,0.2661336330461433,0.2681538005363006,0.29990768
283205,0.310226878439688,0,0.36406146912819787,-0.22934247449339046,0.1331812010236746,0.31583978505929144,0.048496154133714366,0.16058562152693545,0.15726009954490675,0.006978308000000001
283735,1.16021010612255,0,0.2258523028307198,-0.1844633600717349,0.7031229679555224,0.5760012425404667,-0.10729526932460068,0.2998767630400047,0.3276479122826782,0.0062530994999999995
190148,-0.0977650708480814,0,-0.8288496941685403,-0.7201227901574747,-0.902883338258647,-0.9150530377333359,-0.5656049540140573,-0.5963672664474922,-0.6117537354023239,-0.6222465
283721,1.05821211880061,0,0.17714831470080314,0.2197886630142339,-0.09216595957813213,-0.023369958172455997,0.10738214827910453,0.2797721202401457,0.3006058120025877,0.117791906
187560,0.10623090379580301,0,-0.2179534132048621,-0.3245405959938706,-0.11661658670934115,-0.11215486232686336,-0.27279001949722925,-0.16400290803018047,-0.16231596380505706,-0.24478555
375549,-0.709752994779746,0,-0.2495292569538688,-0.2196526656978054,-0.25735962362799114,-0.29367104313887604,-0.3913079229160736,-0.3844117155676053,-0.38232924431632265,-0.65613437
187868,-0.743752323887058,0,-0.5291853068930272,-0.2334223939862678,-0.4622238844859936,-0.4479012367306922,-0.3758258016955246,-0.3887813898949025,-0.3857799119974219,-0.47952825
283655,0.854216144156723,0,0.27749734085348177,-0.0265364763682594,0.5830382976240855,0.5405912991483613,0.14673961544657524,0.3683969942328553,0.3900224149240745,0.3208649
188386,0.208228891117746,0,-0.3872337772895643,-0.30312101865626245,-0.7192516550028785,-0.5655614351892032,-0.3915730326935207,-0.3609227632118744,-0.3675758875835158,-0.21773341
189320,-0.879749640316318,0,-0.7612396504135535,-0.6681038166232837,-0.9834680252460116,-1.001737462028936,-0.5188915861795856,-0.6537265428455235,-0.6653091292187445,-0.77514434
317829,1.5682020554103202,0,0.16755730556713042,0.3364063618523226,-0.11438084002692506,-0.1288754526619149,0.14884056924543287,0.19339390033008014,0.21169145749517915,0.18992837
284328,0.75221815683478,0,0.2498402647421864,0.36394581842924745,0.3827007753784244,0.3961642386726889,0.18937870821619465,0.2529504259436861,0.2617626503899132,0.39701235
189744,1.12621077701524,0,0.6697283408142601,0.9332645843312284,0.6372114888806095,0.8169886727661649,0.7311290014275514,0.6730561381326412,0.7062736355989191,0.8999216999999998
188407,1.36420608076644,0,-0.19288004057785754,-0.03214636567096652,0.21966320268990105,0.06431783125064351,-0.3215515205584748,-0.0947353514589286,-0.08282510999620163,-0.16743556
187713,-1.83173085532112,0,-0.5651361282513366,-0.9499582549229204,-0.8009298028872819,-0.7669543249185895,-0.6071166947282451,-0.6056416806338001,-0.6005499600717781,-0.64563584
188540,0.14023023290311598,0,0.5712568104864704,0.4574439734743623,0.2577853605549905,0.3325073097676693,0.3809815735613748,0.6407029160057507,0.6635950697389237,0.69470835
283773,1.90819534648347,0,1.1522807949087115,0.34881611697649256,1.221149767970715,1.2042653436973725,0.8434957411688707,1.0859776665286591,1.1170715319772755,0.8136186
189001,0.242228220225063,0,0.4006738806052303,0.3663257714667597,0.5924828160452336,0.4975907078564956,0.25991818504005704,0.3749256040798843,0.3850877238048195,-0.15857755
308009,1.3302067516591205,0,1.0144447684343687,0.7029191296291724,0.7010143919374769,0.7103397396174786,0.6744374137328433,0.8352062795238531,0.8693858697711481,0.9742681999999999
190160,1.60220138451764,0,1.292390423802021,0.9256147352820828,1.1737103875748858,1.2720896516059481,1.0650712277812382,1.2052801089558014,1.2618144652781151,1.3931767
187735,-0.301761045491971,0,-0.035678633623587475,-0.39049929446206094,0.1982529954425445,0.05945577207071536,-0.1987070353981271,-0.0387563722948342,-0.011162736445162358,0.03611406
187860,-1.01574695674557,0,0.04446054176123127,-0.03452631870847833,0.009495331859312728,0.03959087165128855,-0.03924810085949797,0.0909085655883563,0.09930469242497007,0.08468747
374534,1.0922114479079301,0,0.6389912337007018,0.38196546285612376,0.9713929936140602,0.9353063882058266,0.4825123170097687,0.7112580503466184,0.7272499921430766,0.48332462
189632,1.12621077701524,0,0.38381031669906623,0.20414897162486886,0.9082911369980168,0.8644674672317986,0.23194978567796895,0.4553748494340859,0.4752950769456194,0.46177536
375094,-0.301761045491971,0,-0.3774487403682505,-0.4197387174943513,-0.4911848714112068,-0.5683537951330324,-0.40240896069097387,-0.406927483763355,-0.4055029255368732,-0.42762545
284247,0.10623090379580301,0,-0.08878556064069693,-0.5142568524126853,0.1039362005951716,0.09168416548459897,-0.2575961968749235,-0.1595181277226546,-0.13397599131519594,-0.051266357
374067,0.684219498620151,0,0.31342082533957033,0.2327084080750133,0.41246565777748856,0.4530671509635405,0.3150293349510438,0.31051342522885844,0.3352100761426328,0.24178983
187718,-1.0837456149601998,0,-0.4902530253057617,-0.16423375925288275,-0.6028979544862949,-0.5387165299512874,-0.3844807927137607,-0.3716329656141641,-0.3693468330049055,-0.4779777
187666,1.6362007136249501,0,1.052743374670564,0.5676017997820608,1.4181992450054397,1.3427159020072277,0.5766950197991726,0.9867538767873628,1.0156003074758932,0.8970111999999999
190058,0.37822553665431796,0,0.9126656447318134,0.9036851680078648,0.8315687228141684,0.8221256936931126,0.6908477719781412,0.8137343127272205,0.8393203383159276,0.72993326
375572,-1.04974628585289,0,0.07036647063648109,-0.013276738016406893,0.02285108349722975,0.13867176217279492,-0.039519155730852656,0.07245226228847113,0.057847113039736615,-0.067486815
187739,-1.18574360228215,0,-0.6359028443116853,-0.27558156207933754,-1.1722293544215887,-1.1755386884186474,-0.4637243003888765,-0.3720367952957599,-0.3344397264402792,0.029652651000000002
374533,0.27622754933237603,0,-0.2803909229362965,-0.20180301791646527,0.1963240561648263,0.16018654418673792,-0.2680328761203519,-0.15067888512070582,-0.14102770601284847,-0.24881977
374374,-0.0297664126334563,0,0.2999772114364605,0.17252959555506642,0.20709009904169307,0.2976386188975419,0.2724014717847939,0.28644892578613124,0.2882771302381736,0.33424145
284372,-0.947748298530943,0,0.050331147797210936,0.4836234568869939,0.01963885278048849,0.22705277810595498,0.21193244193625674,0.2408155296631507,0.2301974726653576,0.056170963
187907,0.854216144156723,0,0.6096281392851105,0.4610139030306301,0.6755918333899871,0.7416330145234912,0.5092043798688914,0.6421073154165231,0.6716460204078347,0.8413599
188114,0.548222182190891,0,0.3322051476394967,0.3632658318471008,0.39945456581267536,0.29837629469156673,0.2350816262594309,0.4033358674589156,0.4240711267896843,0.393534
375738,1.12621077701524,0,0.09480617988481617,-0.1946631588039294,0.6171022127208801,0.7592637224449574,-0.06313135152406156,0.2013166933355965,0.20404054770146898,0.28709775
284303,0.9562141314786652,0,-0.12844795515750526,-0.7046530954136461,-0.41404632942975184,-0.2299178082104019,-0.005761059225752865,-0.144594581823979,-0.1367995873692735,-0.118191466
189031,-0.36975970370660105,0,-0.6172838140892656,-0.8935193686047782,-0.8891582551807318,-0.8993346893843304,-0.7124179873796035,-0.7280013779524921,-0.728176908033429,-0.34067065
188001,-0.675753665672428,0,0.2653984125173668,0.3853653957668556,0.3652552694218656,0.3231013510093799,0.21178346167441234,0.35547212518884075,0.3522105949681771,0.3385152
188546,-0.40375903281391395,0,-1.0249697230596364,-0.7038031121859639,-1.4285632203179117,-1.392935619998124,-0.7481826167129869,-0.9270619328747812,-0.94806290480828,-0.90888363
375736,-0.505757020135856,0,-0.11578965715573752,-0.2269625214558781,0.06608083096473649,0.10515968022279656,-0.22165450644954346,-0.05232134899126206,-0.02788717647067868,-0.23363708
373642,-2.30772146282352,0,-0.5645705852655508,-0.19636312525929475,-0.27358437860024765,-0.3479266579048914,-0.4128587242287566,-0.4866437816523588,-0.4826541193027718,-0.52172154
283579,-1.55973622246261,0,-0.3680780001113141,-0.2436221927184624,-0.4517662096012885,-0.4713719032352845,-0.398145287220682,-0.3431637604519153,-0.3479505138415413,-0.23822534
374715,-1.04974628585289,0,-1.2322560394776958,-0.8618999925349761,-1.2645216810642097,-1.279133271748579,-0.8750628957451421,-1.003132281162544,-1.0120777453291194,-1.1690403999999999
374683,-1.62773488067723,0,-1.2362389389757225,-0.8362304990589535,-1.0160873550329654,-1.1398252055768412,-0.8532367977387274,-0.9027865147604576,-0.9124866994181118,-1.1243670000000001
188134,0.00423291647386105,0,-0.17522512174164645,-0.2949611796705072,-0.13467935843470968,-0.18608122819000528,-0.2590303677070748,-0.20684713995508566,-0.21626790750326055,-0.34260222
373952,-1.32174091871141,0,-0.649391991483952,-0.7323625486361083,-0.6689342249296857,-0.6560073550505466,-0.4996129934148403,-0.4183277526557005,-0.3971940720745547,-0.6098748
375895,-0.301761045491971,0,-0.7139941550190135,-0.5185067685510998,-1.0728502803645483,-0.9341879648238482,-0.5444362067334637,-0.6745308378373882,-0.6718096849485642,-0.31943458
190472,-3.29370200693564,0,-0.993229647273882,-0.7644919146425196,-1.1439300445563845,-1.2109414250780646,-0.6295084947227787,-0.8293388464621251,-0.8490733509549411,-0.55143446
188311,-4.07568657640388,0,-0.6111892651879409,-0.934488560179092,-0.3857476567024776,-0.4602512504153794,-0.5777222844195471,-0.46019321598832,-0.4421665006098623,-0.48199016
373764,0.9222148023713532,0,0.7569335298963991,0.1628397867594824,1.2043271621311789,1.0497144647435548,0.22828838177670865,0.816817767794106,0.8545702713340871,0.70946944
187854,0.310226878439688,0,-0.24146132432069956,0.2094188676365027,-0.4256098817561167,-0.4596477870997398,-0.012844323933897115,-0.09625311173797596,-0.0809088316765394,-0.10627265
188423,0.412224865761636,0,0.7030525099939964,0.2408682470607687,0.9952699865587108,1.0026052059529318,0.4034753136256345,0.6568412423935444,0.6794757697743283,0.7183440999999999
374474,1.17720977067621,0,-0.2564388352824369,-0.12156460122320314,-0.3322925402558212,-0.311455490155997,-0.3300415423460007,-0.21716405268034128,-0.2364511741214929,-0.20709221
188840,-0.8457503112090009,0,-0.20447867379330475,-0.3418802538386011,0.0887533635310973,0.15748116260837666,-0.19914150139446055,-0.14084233695650167,-0.1499925062709967,-0.40126693
283802,0.582221511298208,0,0.24842813973541314,0.4203847047473896,0.3162438527978821,0.30399015838668736,0.2187424675582088,0.21542340059984588,0.22738985734142494,0.2717235
375665,1.04121245424695,0,0.004477857299732258,-0.24209222290863314,-0.08728407824210649,-0.04961073376265464,-0.2660036113070528,0.0035735253675218135,0.006888287725992204,-0.025086481
283790,0.480223523976261,0,0.4050248987884161,0.4200447114563163,0.4020449104636725,0.4969449640917229,0.3226332360846363,0.4279148982833224,0.45556283534647296,0.50402105
374003,0.174229562010433,0,-0.014219324401382738,-0.2250925583549759,0.1265563499879505,0.09818671981975988,-0.2872705838289888,-0.14371483307279004,-0.09949162122472366,-0.16236462
190069,0.582221511298208,0,0.3928214489371703,0.6454602634378114,0.3622078079698667,0.33711709730704925,0.39873377194170256,0.4914003048008663,0.5109176346802868,0.5636858
187475,-0.267761716384654,0,0.19228817716094765,0.26262781768945004,-0.4160650238836112,-0.5749221833676759,0.06987910050185163,0.13542568335677058,0.13513242166262113,0.008653954
188076,-1.11774494406752,0,-0.565674358039753,-0.20809289380131868,-0.8409526017182714,-0.8203401951062816,-0.4461321993127324,-0.5495307521536856,-0.5634513925376856,-0.57485235
283849,-0.267761716384654,0,0.4879264019518462,0.39624518108119616,0.4112584350003203,0.3470219011783318,0.35113792433462976,0.3619120993860984,0.3677784045082441,0.44423106
188256,-0.675753665672428,0,-0.7380187116873783,-0.7600720018585693,-1.2025420291453912,-1.1816873663545142,-0.6170063791463581,-0.7205916382629465,-0.7239685182690838,-0.47867492
190134,0.7182188277274629,0,0.3089280174471976,0.3836654293114899,0.11476441499647196,0.09170854724543588,0.31062551532173155,0.2915894620285896,0.2976884527283272,0.49613482
283054,0.616220840405521,0,-0.03193800430102494,0.2850673749002771,-0.22506502156210215,-0.156292600894385,0.11658390462827407,0.09512817026661652,0.06934348348693603,0.08253099
283432,-0.40375903281391395,0,-0.37615272080163903,-0.24855209543902326,-0.5114128034442018,-0.4219403763805213,-0.25097062377299184,-0.3857536046424966,-0.4088699962605573,-0.40738183
284370,0.9562141314786652,0,0.13566751851688932,0.5210227189050398,0.30074774594757514,0.35331536590610263,0.14987587322981258,0.2900145183971329,0.3015968199516185,0.05956518
375625,-0.7777516529943709,0,-0.9567428356865832,-0.9127289895504112,-1.2062962257626424,-1.1843399828320804,-0.8097259670837234,-0.8732463370578663,-0.8909836903473394,-1.1841421
373482,-1.11774494406752,0,-0.10408444116977042,0.1492400551165563,-0.3580999011555974,-0.3236111724295613,-0.05118618381991182,0.10881463592946848,0.1280144191518465,-0.051084574
189040,-1.4577382351406598,0,-0.6781730680898109,-1.0116670372526964,-0.26790978457115955,-0.3345394445056075,-0.668416908637312,-0.5320218586764178,-0.5096229057916057,-0.74889535
189947,0.174229562010433,0,-0.04308433197137459,-0.14978404438227413,-0.2154399376591556,-0.20143414975815568,-0.1435765792332408,-0.05347574421044987,-0.006486661675798977,0.098803066
187978,-1.2877415896040902,0,-0.383234254553352,-0.25841190088014376,-0.4472832118468944,-0.5065798070810396,-0.3701878145079473,-0.43130041815433867,-0.4327709515026198,-0.123715356
284309,-0.675753665672428,0,0.5448672314618502,0.4469041814510948,0.736764309389514,0.7163866271894967,0.32466399939916835,0.5229606898700097,0.5424311438164331,0.5296156
374394,-1.4237389060333503,0,0.07345989411490024,0.16946965593540825,0.03449659065483246,0.115754243654838,-0.0076581220264884346,0.26906456118994104,0.2831065002150315,0.10948983
189751,0.19122922656409,0,0.2287773944307595,0.2043189682704057,0.16742588878766185,0.12202049466086252,0.08336076028129942,0.32785793286539355,0.3497614951782904,0.033830162000000004
188172,-0.40375903281391395,0,-0.630410892093646,-0.5050770335537105,-0.7732266759830821,-0.6005542465940644,-0.4226809457070125,-0.4332599912378484,-0.41618106241059416,-0.69720405
187605,-0.471757691028543,0,-0.39499168269756,-0.6063950342935076,-0.4096116999417347,-0.3509449632463601,-0.4789949005905134,-0.4807869709973909,-0.47643276725007305,-0.2534872
190199,1.70419937183958,0,0.8435884075757453,0.7404883882927551,0.83879348702078,0.8519299987401229,0.584760278547206,0.7727384485697095,0.7856198429848047,0.9030593000000001
