id,tkw,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
284216,0.727892158900592,0,0.7001311013389919,0.7180456948972019,0.7484724326604315,0.8031649649378696,0.728049448756966,0.7289558877176311,0.7273251987837298,0.27305177
374941,0.40480505878936296,0,-0.4361971050087157,-0.3449108644687429,-0.6535000661827155,-0.3862747254956496,-0.2803497450349822,-0.4496705149920067,-0.4309206557102188,-0.32678709999999994
2437245,0.0201775586569465,0,0.249136393841394,0.18864440371494476,-0.04168166495558268,0.10812801642594676,0.15891369964813445,0.17192703536947396,0.2205721782954197,0.3316052
189756,-1.1952453417614899,0,-1.1697927246328454,-0.5766104705485102,-1.1609353228534758,-1.1013770748015062,-0.7973118474080393,-1.046875887589613,-1.054475720268577,-1.1627802
374553,0.435575258799956,0,0.16570006364706674,0.2808011527466715,0.6306904718936686,0.610067875706254,0.21259453281876767,0.2760403763636027,0.2846048429278404,0.18520927
187807,-2.0568109420581,0,-0.0012112543332387627,0.023100727657952683,0.18887140483246512,0.2193756283312676,-0.02736880520861029,-0.15722956520828868,-0.15524623282837108,0.18191406
188501,0.420190158794659,0,0.014501846911595869,0.2323380877299872,0.2653279417821857,0.12706419334162192,0.0014532866270451172,0.0013576055476469673,0.004696176010212688,0.05331076
189292,-1.30294104179856,0,-0.7578389930543612,-0.5241472795304489,-0.9989254496029254,-0.9755928456914276,-0.5270770751308524,-0.7054662369217873,-0.7530635706546585,-0.7509494999999999
190173,-1.01062414169793,0,-0.5621701417822841,-0.3822966574816141,-0.8554593147300196,-0.932140887085433,-0.4445443673883138,-0.551158223754146,-0.5939946721894522,-0.467869
375577,0.497115658821142,0,0.9398093522894666,0.2811088547467775,1.3101558845282888,1.3404612409742995,0.6590586245348131,0.8976296921511512,0.9511383928839918,1.0797752
283598,-0.17982874141191002,0,-0.07472348063557642,0.10248784368528346,0.28398764624105866,0.22903410648780506,-0.02470817609864834,0.025531671880735133,-0.013558679389148787,0.021371791
189253,-0.656766841576106,0,-1.044780012683642,-0.8801584936530134,-1.1380315347230372,-1.106997158381423,-0.7809735149066251,-1.0654391148769844,-1.055521676739821,-1.2391372
283784,-0.0567479413695367,0,-0.12902416595452146,0.05156316266775159,-0.39798262603251533,-0.3767814451888408,0.015342058052196053,-0.156724843159956,-0.16883267434652688,0.10386119
283817,0.0817179586781331,0,0.10237699418846437,0.1967985067177519,-0.11458770639431035,-0.1344949950537111,0.04964781652026522,-0.035936824008900414,-0.10227887027447292,0.26525164
189245,-0.564456241544326,0,0.1883721079698892,-0.14659692540046926,0.3119747321940132,0.3881266045513017,-0.015778485324619628,0.10842721653898192,0.13430076711692665,0.309637
188153,0.9278984589694492,0,0.6682942325539251,0.5814260068501679,1.329296106583275,1.2003689534722441,0.3072872247749203,0.676390096845109,0.7115013205273253,0.516083
375962,-0.595226441554919,0,0.13713504646038616,0.1558741407036629,0.06808692298373842,0.17633595618478135,0.17956272213392366,0.11733932987822365,0.14125330336932967,0.053098347000000004
373863,-1.1337049417403,0,-0.2252251329355643,-0.3132175584578317,0.18048954027942446,-0.2322700873401447,-0.21744659642583972,-0.2074231007966173,-0.22043258748379224,-0.5864642
187510,-1.33371124180916,0,-0.09606485940686324,0.6158886308620323,-0.26156364013901623,-0.33852045522395624,0.09666915814334463,-0.034343626311352016,-0.07431660472380941,0.12224654
188441,0.2355689587311,0,-0.3951388945398864,0.2409537437329533,-0.5063858711540643,-0.4555013861852178,-0.20753433466820653,-0.2929607826734272,-0.3228163020075916,-0.3629656
373468,0.604811358858219,0,-0.014743803780534562,-0.4101436884912005,-0.14712985462232275,-0.18781041968304976,-0.09417722169209287,-0.1406879443899791,-0.17505814710441395,0.03395785
187687,-0.702922141591996,0,0.07299358349799365,0.46049912080853606,0.33581125290386993,0.1813856493355571,-0.06219318170698342,0.10037121860899964,0.13289598240229175,0.21050432
188396,1.26637065908597,0,0.2411133255933384,0.17756713171113125,0.31973510418271545,0.33477804816767004,0.20057624121989287,0.2052331236872535,0.24537595789859346,0.20630293
375454,-0.241369141433096,0,0.3121009173719082,0.3138791177580593,0.5373042313104186,0.4637397055860513,0.1980273917712407,0.2653933259212691,0.3102228994821604,0.36716852
374476,1.6202279592078,0,0.794515901574489,0.7178918438971491,0.7250135143689995,0.8016145677749418,0.5868453140208006,0.7355858308976542,0.7009977582853697,0.76069725
308254,-0.0105926413536468,0,-0.21105460679685176,-0.5043005005236161,-0.292964661991828,-0.36942090933732813,-0.1912586328691465,-0.21699708398398745,-0.2183793930671132,0.15277825
188418,-1.45679204185153,0,-0.03547934059529026,0.0960261016830589,0.4483432102740608,0.3360895744470353,0.01493816105043532,0.01833587982021917,0.014844292657187732,0.025105392999999997
189631,-0.4875307415178429,0,-0.5517503607541273,-0.491684718519273,-0.4104600996389785,-0.5117197112142449,-0.5762837980749405,-0.5986378293411061,-0.6250477527170883,-0.42712113
188715,0.589426258852922,0,0.20344183406129066,0.008177180652815188,0.6424934775356625,0.5514768944249422,0.11656679732676993,0.28929521828333626,0.2914480597472857,0.12400938
283171,1.11251965903301,0,0.7036129899273058,0.392804680785231,0.8858408231579382,0.8643373434152941,0.6528520799031224,0.7252387162462339,0.7476179116625796,0.8858847
190186,-0.518300941528436,0,-0.4645979240099127,-0.37598876647944257,-0.2938074515988909,-0.373444510639476,-0.469554404866768,-0.4774785354108002,-0.5248101298258575,-0.25608742
373799,-1.54910264188331,0,-0.9403982955217756,-0.5403016345360101,-1.0752970168920302,-1.2206384151757417,-0.626480282300575,-0.7925681087092117,-0.7990482393065397,-0.78897405
376002,-0.13367344139602,0,0.3544984980450783,0.5728103508472018,0.4892420470315031,0.3949419810309177,0.2288689251064945,0.2536709384540802,0.2755272257667851,0.47552532
375696,1.82023425927665,0,1.6476237472525743,0.6325045388677528,1.7690537725326472,1.731175977302042,1.2627025540159575,1.59126137303942,1.609591547342653,1.5868956
188543,-1.4721771418568301,0,-0.7404684822327597,-0.5843030205511588,-1.1450620155438251,-1.0415317570253746,-0.5807662545308663,-0.8073098836141915,-0.8200171146598192,-0.8321099000000001
188163,1.1740600590541899,0,-0.005078711450692313,0.4103436947912691,0.04390594306170215,0.222692875628366,0.11053214519902847,0.20891962201111225,0.19263538998352905,0.21497948
283989,0.18941365871521,0,-0.15390523562601366,0.07864093867707363,-0.28390617341301194,-0.26772926138194386,0.07944343911381804,0.038632825669633365,0.05906749972302694,-0.36761618
187703,-0.30290954145428306,0,-0.00790889668955768,0.2558772907380906,0.142256824476501,-0.014438346745286853,-0.029780104389654605,0.01894932005651115,0.054119895903026655,0.021232327000000002
373694,2.00485545934021,0,0.8382633016067659,0.9712844409843848,0.671312273610102,0.7400330002711158,0.7264701285103673,0.8566793066356797,0.8839782716438216,1.0270134
373674,0.0971030586834297,0,0.006654500717027226,0.4683455218112378,-0.1623123185404758,-0.31582155215747343,0.09788707442213428,-0.03176405517723202,-0.036609757995509695,0.049765635
374665,0.450960358805253,0,0.7755826967651059,0.4228056257955593,0.9208052417319053,0.920096724494586,0.6457916687161797,0.7161324218374153,0.7342542767994207,0.8310896999999999
284190,2.2817872594355486,0,0.6506938782997742,0.7558930409102319,1.1500219770201596,1.0670458007108468,0.6142867733993489,0.8651999754704354,0.8653250752156451,0.78001493
283751,-0.6259966415655129,0,-0.3266198893200472,0.08356417067876855,-0.3299478520756232,-0.32598163634113,-0.05026172785759775,-0.1793575743334761,-0.18462635871316385,-0.27225116
190669,-1.56448774188861,0,-0.7290154623151153,-0.5101468385256289,-1.0081281546707397,-1.0433027372804695,-0.5447684741124235,-0.7292168756667571,-0.7641825323126901,-0.66852635
190813,-0.5490711415390289,0,-0.9883462643401152,-0.4442986105029592,-1.1017135556136886,-1.1367201693844335,-0.7022483994282797,-0.8701018953988394,-0.8912133150391057,-1.0450921999999998
188984,-0.11828834139072301,0,-0.139911711700367,-0.37229634247817134,-0.4061793172667443,-0.41286737151034425,-0.2176569374619393,-0.29427190873576003,-0.2919630122231396,-0.23563494
190000,0.220183858725803,0,0.208075068059422,0.014946624655145653,0.3938785836469663,0.5001064185127553,0.21002148176241311,0.272460936153858,0.24570537828495895,0.21652347
188468,-0.08751814138012999,0,-0.4293195478019651,-0.29614009745195274,-0.6143225648904398,-0.5722789006017494,-0.20742575179524292,-0.4488644116386211,-0.4601166436032714,-0.36469257
284251,1.1279047590383,0,-0.13717187594265873,0.5343476008339604,0.1582675554300117,0.08772514002895743,0.00013190420066086278,0.025355254021596,0.022947386631721245,-0.027376558999999998
189084,-0.595226441554919,0,-1.3347830751358287,-0.8843124706544434,-1.46863766660001,-1.4101566466351605,-1.1590664453595214,-1.28758008903317,-1.3060591074749852,-1.2324733
375411,-1.0567794417138199,0,-0.10176489981740854,0.27957034474624776,0.02474603826404831,-0.038057543675225916,0.026439110449872686,-0.008460746019294474,-0.013669811904018891,-0.23883449
189193,-0.9644688416820392,0,-1.2320068933577204,-0.820618156632515,-1.4046311086944456,-1.2684900938603532,-1.0651075314696166,-1.239849569005162,-1.2664147594242845,-1.1827083
189282,-0.641381741570809,0,-0.619296919487872,-0.5656870495447498,-0.9157206750957272,-0.7762255718457941,-0.5669392119774358,-0.7254185699901156,-0.7624151600935214,-0.68375415
375581,1.97408525932962,0,1.0894762949572454,0.8158949309308892,1.1566235300813121,1.11904847504805,0.7839998927715128,1.0388262544177715,1.040884261669804,1.0169408000000002
376022,0.604811358858219,0,0.7508694934771208,0.6837369218853907,0.8883638333035151,0.8935122787425765,0.5929495794554304,0.7848453001718766,0.7653757889367889,0.74482375
189320,-1.70295364193628,0,-0.8640568050051034,-0.8964666996586276,-0.7400546778538448,-0.7435566492202564,-0.7004412112962153,-0.83538868143511,-0.8091235284775121,-0.9939652
374610,-1.10293474172971,0,0.02169059865408445,0.1381812756975717,-0.06867158360935477,-0.004772673829906386,-0.024630337894797814,-0.04925154562871625,-0.09606991516622926,0.1387948
187611,0.943283558974745,0,-0.4182135305577075,-0.38568137948277936,0.04961437513629363,0.08631663518708849,-0.2859058065823611,-0.3791522749182775,-0.3976121559241879,-0.1532701
375579,0.727892158900592,0,0.4733562141005943,0.4709609888121381,0.9379972114404502,0.8108580910597943,0.33714601825689483,0.5625259090095365,0.557068526791092,0.27959594
283813,-0.872158241650259,0,-0.4109636272854232,-0.410143688491201,-0.6983922860779082,-0.6534896095153242,-0.4275303965396636,-0.4900563480035097,-0.4735409412206175,-0.41879544
187892,2.11255115937729,0,1.2354507805384354,0.7340461989027106,1.4834994655282152,1.5492970464661717,0.9230504861754504,1.014087109569494,1.017422168794196,1.3713113000000001
190778,-1.25678574178268,0,-0.5648759719641457,-0.3899892074842626,-0.5412781307498555,-0.5090699967051536,-0.3357637545524714,-0.5320494897877076,-0.5533652791780574,-0.47605434
375755,0.7586623589111852,0,0.7819696958880812,0.7286614139008567,0.7924619868295721,0.8727792025490047,0.5802223807136287,0.7441804265772806,0.7401445975040164,1.1891242
283830,-0.7490774416078859,0,-0.7152083765248253,-0.3999895224877053,-0.868809965027797,-0.8025794977241103,-0.5406662934385429,-0.6676301362993665,-0.6947505605247936,-0.71518135
373672,-0.379835041480766,0,-0.4180881148905695,-0.014131214354865088,-0.8564043702818154,-0.7430696755039432,-0.14059835832389847,-0.4446528385930668,-0.4699580988268576,-0.37627232
188328,-0.5336860415337329,0,-0.11359646838737855,-0.051209305367630034,-0.14703965243002415,-0.12442760566849645,-0.03691797492828842,-0.09826942983785714,-0.09817591008313907,-0.024559597000000002
190175,0.18941365871521,0,-0.2948822016295208,-0.4947617385203323,-0.2481376439152712,-0.3685496168822743,-0.4137562104221423,-0.3901236787232129,-0.3598190386053405,-0.19435897
188286,0.0509477586675398,0,-0.4827997170092662,-0.3672192594764233,-0.6317920026947412,-0.717343684072133,-0.3738240882974181,-0.460175826220787,-0.4824184733966614,-0.4054397
189241,-0.31829464145958003,0,-0.4802351641933919,-0.3784503824802897,-0.6159968082354439,-0.6572462634548516,-0.4216541925546416,-0.5092439118935853,-0.5100521491598358,-0.41950494
188758,-1.01062414169793,0,-0.279651534988134,0.4432678088026038,-0.2731856570343965,-0.3177196076256273,-0.07192524017261029,-0.05564395587345605,-0.0903586980822294,-0.41696000000000005
375553,-0.28752444144898603,0,0.8707492523922814,0.4691147768115024,0.4826292799935139,0.4091855670883288,0.6498459783146936,0.8130409843815912,0.8259894775144063,0.53989774
188472,-0.149058541401317,0,-0.5246137836974403,-0.5483018865387644,-0.6803579748496524,-0.6656878405186825,-0.40194358993008295,-0.6404784594169686,-0.6326146286947554,-0.4471332
187606,-0.31829464145958003,0,0.3779204591977397,0.5594253138425939,0.4867510336590897,0.41172982862659385,0.2737525264962616,0.3308920699493928,0.3324756332657419,0.42530906
189046,-0.702922141591996,0,-0.5468363977628174,-0.5261473425311375,-0.2402677051331352,-0.2357283908008041,-0.5401506750010759,-0.5060313004425634,-0.5192532360489379,-0.639967
375663,1.37406635912305,0,1.644444136077048,0.6314275818673817,1.8488223929403884,1.8892674785809251,1.2811199326708396,1.5777211021451352,1.5990348379455208,1.4871184
188202,0.466345458810549,0,-0.2891509554559492,-0.2679853644422597,-0.1380343896740861,-0.24820045346233385,-0.21694003113156607,-0.200734509612182,-0.22034546330308905,-0.28007102
188215,0.25095405873639604,0,-0.11393101509757285,0.4083436317905808,-0.4787534610126976,-0.3991401398008965,0.12203691208688786,-0.04267963440170475,-0.043029980286014465,-0.22987641
375823,-0.395220141486063,0,0.5997949253311955,0.7101992938945005,0.5232008791252554,0.6632259245120012,0.440278398749007,0.5962282811494055,0.6198923286937503,0.43420559999999997
373903,0.574041158847626,0,0.8016858835770563,0.6932756838886747,0.9063457932164845,0.8029054003573114,0.4288661638815585,0.6490221521278049,0.6619074675518138,0.58122253
188155,1.1279047590383,0,0.2979820993513267,0.7858939859205603,0.665370981499855,0.5626748938316161,0.18139928599251895,0.41747420553970815,0.4383504117837239,0.21198231
187730,1.02020905900123,0,0.26456027915729524,0.5686563738457717,0.4717678111065027,0.5479889567509578,0.21539668496854825,0.35492067415313505,0.3587149777298471,0.24878071
374568,0.2663391587416929,0,0.14832918339199286,-0.4198363014945377,0.3132930712127582,0.2973146962420056,-0.04939078230711757,-0.07995168418772486,-0.10306720824899053,0.6069041000000001
189683,2.09716605937199,0,1.8942646877824023,0.6171194388624559,1.938349235827577,1.8259416623569709,1.369012562036705,1.7462813571755618,1.7579713334304836,1.8536661
283776,-0.19521384141720705,0,0.07778553580366651,0.0981800156838004,0.41040639297408177,0.5349887108215069,0.06610828998190035,0.0973457324235775,0.06283132709679234,0.27389678
190126,-0.4875307415178429,0,-0.4526915856157299,-0.37537336247923053,-0.4397504819954854,-0.3239696039681146,-0.470902062479015,-0.4888841299986017,-0.5380178266665385,-0.38313287
187585,0.00479245865164983,0,0.2848420393715128,0.5001926788222015,0.4573260345782124,0.3877279379216929,0.23197294607016564,0.4365622300911548,0.4217322341587341,0.22220977
188250,0.204798758720506,0,0.2664294778931159,0.3408030427673287,-0.15483992946322545,-0.12914623451530574,0.2019353360773282,0.2391000884273148,0.2138280113353118,-0.14144849999999998
188792,1.6048428592025,0,-0.3547499839750335,0.1989524207184936,-0.25972376482345183,-0.22794547226298786,-0.20121721272102944,-0.2346115506388326,-0.2545493196967196,-0.37821740000000004
189971,0.604811358858219,0,0.08125423531584361,0.0023308426508021982,0.02216203645492953,-0.01616360926892444,0.1297830886980818,-0.0026487673077054685,-0.006219884728927538,0.24792682
189949,0.14325835869932002,0,-0.1904969087759926,-0.393835482485586,-0.033492746563602786,-0.008891671345341823,-0.09480250925018212,-0.012502799719141531,-0.031191056673674836,0.05025465
375557,1.65099815921839,0,-0.033578999892086056,0.3608036727742143,-0.18967005253688285,-0.1875544662614882,0.11145506976643664,0.09197793934063402,0.0881429773308321,-0.3321268
374407,0.2355689587311,0,0.09390601206924247,0.01956215465673466,0.2468513586431662,0.13795912300043955,0.13230874823735025,0.1898378647383029,0.16402080910104475,0.13485084
188849,-2.02604074204751,0,-0.9344638415649641,-0.9584686526799732,-0.8817900144158344,-0.8529866962405351,-0.7172142768831458,-0.9313176707150456,-0.9133146913957912,-0.6908514
187883,1.32791105910716,0,0.9266472769840056,0.9872849449898934,0.6016756575883662,0.6876954032259434,0.9432867319436872,0.9824109099731401,0.9696224050929962,0.87431365
187856,-0.733692341602589,0,0.01728869867609576,0.11679598669020945,-0.04006840494263741,-0.07527730871159236,0.013430977386770912,-0.06849951397105475,-0.06563471330842158,0.07319314
188944,-1.04139434170852,0,-0.4711305402319914,-0.8380033196385004,-0.7447546831106742,-0.6602443576520736,-0.451403543272586,-0.6524126829845166,-0.6384199928446311,-0.2271616
188907,-1.76449404195746,0,-1.251055636136677,-0.9293908136699622,-1.4271910180113778,-1.4213815525262217,-0.9831666545591804,-1.2121761943193188,-1.2051108570059366,-1.1998299
189027,0.18941365871521,0,-0.24637900729395856,0.16941302870832373,-0.2382292610436103,-0.24146328662439054,-0.13938154971844022,-0.14352391069914616,-0.1361822023121112,-0.09878198
374368,1.42022165913894,0,0.42354228935484506,0.20141403671934086,0.4729377757990498,0.4287657991740351,0.18039713537081706,0.3711225694282979,0.36296869201819976,-0.021539199999999998
188463,-1.28755594179327,0,-0.8760157998703513,-0.435836805500046,-0.7939672940291479,-0.8381687667090211,-0.6091724281570233,-0.7309705052211641,-0.7600166020679036,-0.72585213
375018,-1.0567794417138199,0,0.21246354832678727,0.27895494074603594,0.14510564313742336,0.2418757162199507,0.1093156928216864,0.15215394937922866,0.13529605141044654,0.28415117
375711,-0.28752444144898603,0,-0.03851008509856622,0.3380337247663747,-0.903177307516888,-0.7489190336283962,0.11194385332323137,-0.06517650992566781,-0.09555601207056537,0.21981432
189853,0.18941365871521,0,0.10495318638111804,0.04587067566579197,0.3817388034586955,0.3223391737659164,0.12249923558507005,0.26397777011414125,0.24683218135665905,0.13360724
375779,0.820202758932372,0,0.9561132810941771,0.6926602798884625,1.3593851429712522,1.3013242567806582,0.4155264867453391,0.8294314275872513,0.8343653620082501,0.73542744
283633,-1.67218344192568,0,-1.1691301912298202,-0.5156854745275357,-1.6075504497056556,-1.5861894267648546,-0.8157014391912777,-1.1025468305046364,-1.139385252370054,-1.2971857
188708,-0.17982874141191002,0,0.2685169228639334,0.016792836655781244,0.5403884168611484,0.4488857525036015,0.2369504921126585,0.3479533901688615,0.3362193016838299,0.44183508
187551,0.958668658980042,0,0.9263272431372296,0.7232766288990029,1.1506968616954687,1.0935102166205928,0.7754527682379274,0.9232415427974364,0.9226127159318368,1.293297
374696,0.958668658980042,0,0.2429866023854938,0.15356637570286846,0.24495422412191206,0.23200302861010205,0.1756776242233955,0.16205819839143576,0.20119838293250464,0.2550942
187860,-0.6259966415655129,0,0.5273059040181945,0.2655699037414277,0.43162963047810976,0.45511858190069804,0.3910111576620677,0.5189920815100301,0.5138474858922385,0.5045054
374604,-0.41060524149136,0,-0.3616701425820033,-0.5963033985552901,-0.6125705466019262,-0.5482029361443241,-0.40461735629483375,-0.4963295806553375,-0.483663163020878,-0.5311789000000001
284176,1.57407265919191,0,1.2907757298155118,0.7208150128981555,1.1207582937137772,1.1864250683640891,1.1651999389812044,1.243651089580989,1.2340042952251804,1.1763678999999998
187880,-0.8875433416555559,0,-0.030269012849805293,0.03340874466150151,0.1573421561987196,0.05280299372959989,-0.0013571205264828598,0.03180149655220593,0.024842872229341038,-0.124383375
374110,0.543270958837032,0,-0.3907951534653241,-0.4144515164926839,-0.3225189425968296,-0.1444453984653913,-0.30049705783206104,-0.388695031012425,-0.4116945402914451,-0.21365638
189070,-1.4721771418568301,0,-0.6735619211922993,-0.9150826706650368,-0.7035433281878056,-0.5911018594053046,-0.4907228183917943,-0.6683880759522717,-0.7001941517885208,-0.868818
283736,-0.841388041639666,0,-0.04487346116970733,-0.23767671743182545,-0.00677611405775025,0.08414154782242403,-0.023390118204650825,0.05126019879387689,0.1039061955336712,-0.30108872
187735,0.512500758826439,0,0.7804046508981364,0.4828075158162164,0.9254147321387299,0.8869535962028682,0.6361426724453614,0.7612038244314613,0.7800981190049193,0.78029794
188033,-0.733692341602589,0,-0.4950393226386054,0.02587004565890613,-0.678594628130945,-0.6547658196157046,-0.17539191069442064,-0.491712134187332,-0.519555120018003,-0.16455467
187974,0.127873258694023,0,0.023511527022828715,0.08848740268046333,-0.06446593293943438,0.006080299601314017,0.009781259732398032,-0.023364533865909087,-0.03247235226414946,0.19678603
188384,-1.2414006417773795,0,-0.003377536135242029,0.2154144777241608,0.0010417345976136973,-0.006364587148203241,0.039757702619803166,-0.05378638647544498,-0.08243233467248096,0.047471087
374591,-0.672151941581403,0,-0.2619870485553331,0.0777178326767558,-0.027100109063130876,-0.06390721233300349,-0.09541514461242842,-0.16590016780357242,-0.16844974487097106,0.004548041599999999
283205,-1.39525164183034,0,0.022597357910051203,-0.6753828125825152,0.15263703813724486,0.1975791500232212,-0.08176286760577824,-0.16864919520703564,-0.18196084433481094,0.22653994
189895,0.0509477586675398,0,-0.30302711920714376,-0.11705753339029945,-0.4202390157249596,-0.4301417539062543,-0.18253548173887613,-0.2566533727998642,-0.2837283836038492,-0.19976194
188734,-0.826002941634369,0,-0.16597542606999713,-0.5003003745222387,-0.18715983942707126,-0.21698478833351567,-0.15339895326979705,-0.02995747778558744,-0.04862796207939202,-0.25150958
375547,-0.7952327416237758,0,0.10052006971995507,0.2700315827429637,0.13815751710266255,0.13905832225853795,0.10460818305281692,-0.04273487664188291,-0.10125715631726596,0.13388461
2437409,2.37409785946733,0,0.7933470373708028,0.6855831338860264,1.0920916469917117,1.0398833695239122,0.6112514241106369,0.8021807666834615,0.8280618235357801,0.6248014000000001
188239,2.46640845949911,0,0.3965898885600144,-0.49030005951879607,0.3245779530368331,0.44833073963390746,0.06420839894208295,0.14378122335501906,0.154270594399289,0.09664496
188067,0.34326465876817597,0,0.017715381926520973,0.10141088668491256,0.1008269051675832,-0.00932375036272098,0.04043472500474291,-0.03847277320443199,-0.03241223321601605,-0.028545681
188412,0.497115658821142,0,0.010491045008464246,0.27310860274402304,0.4715095038553194,0.3651549407490173,0.0042619915461775135,0.09156618808195123,0.0959981222359993,0.031739958
375745,-0.810617841629072,0,-0.4211227704317428,0.2134144147234723,-0.27917635838216626,-0.1581388434063636,-0.21022212612839572,-0.3344646597247779,-0.3638851706987346,-0.18079218
