id,length,kfold,LARS_pred
283964,1.5069377870622802,0,0.8968677878059412
374505,-0.5929738096544711,0,-0.0035241087769371966
375687,0.849910232261335,0,0.6929507964705323
190177,0.0254050654523027,0,0.6154089571709055
374197,-0.154955439787171,0,-0.3169907786968118
187502,0.23153135715456105,0,-0.022928886680853747
284280,0.7210812999474241,0,0.3653070421165026
284168,0.0254050654523027,0,0.5509585593727183
374825,-0.850631674282293,0,-0.5892983532507755
374739,0.257297143617342,0,0.25132400006260963
189012,-0.3868475179522129,0,-0.6976609830462642
187493,-0.644505382580035,0,-0.37005709056121516
187611,1.03027073750081,0,-0.27328699365738013
373575,0.901441805186898,0,0.4689445408389737
374401,-0.902163247207856,0,0.0426006546003904
188449,-0.0261265074732607,0,0.33961987011517897
284368,0.566486581170729,0,0.6761563447215456
187984,0.9787391645752448,0,0.5056069773070286
373626,-0.283784372101084,0,-0.43068943047498065
190096,0.128468211303432,0,-0.02332413397394802
283892,0.10270242484065,0,-0.03702906513252393
283676,-1.5978394817029802,0,-1.6687616602341342
187742,0.9787391645752448,0,0.3895659336792865
375666,-0.0261265074732607,0,0.26147107213379595
319283,-2.52540779436314,0,-1.064376526366746
283731,-0.20648701271273687,0,-0.10200720547391223
374643,1.4940548938308895,0,1.3593002408218982
375901,-0.799100101356727,0,0.6339112132103597
375583,-0.6960369555056,0,0.22942021063648727
189932,1.41675753444254,0,0.8666671729985032
283677,-0.36108173148942896,0,0.36346904844681033
190806,0.386126075931255,0,0.30617782751003264
375444,0.0511708519150843,0,0.11816028065494127
188259,-1.08252375244733,0,-0.9085844443519161
283664,-0.5672080231916871,0,-0.37949564627801746
283220,0.514955008245166,0,0.19894882691026888
308211,-1.18558689829846,0,-0.4364556262312875
190085,1.08180231042637,0,1.5410175175873817
284319,0.128468211303432,0,0.4266945074341359
374912,0.23153135715456105,0,-0.15662018026914093
188545,-0.7475685284311641,0,-1.052041689226975
189979,0.0511708519150843,0,0.07260894875073853
375661,0.6437839405590771,0,0.33164986575399513
187999,0.8756760187241159,0,0.7329048397694276
187471,-0.4899106638033421,0,-0.284499935148655
374391,-0.7475685284311641,0,-0.6797331151250369
374624,1.4296404276739298,0,1.0959820868104106
187949,-0.2580185856383,0,-0.6694631669900272
284015,-0.0261265074732607,0,-0.5979511193171942
374715,-0.283784372101084,0,0.4316339115173792
190064,-0.30955015856386603,0,0.005213779683533743
190819,0.411891862394037,0,0.3088359673881755
187826,-1.08252375244733,0,-0.5503288886819885
283781,-0.670271169042816,0,-0.7528216737292842
319781,0.17999978422899696,0,0.2578435546264644
188774,0.257297143617342,0,0.12302453773281005
283145,-1.5720736952402,0,-0.935085456312335
374814,-0.103423866861608,0,0.3135833339731236
319779,-0.81198299458812,0,-0.718447634990566
189832,0.2830629300801261,0,-0.7187149570055155
190789,-0.4641448773405579,0,-0.07282812162113875
189040,-0.979460606596203,0,-0.9374817798892646
190054,-2.58982226052009,0,-2.0863230109528623
283754,-1.08252375244733,0,-0.22526437056182902
190472,1.63576671937619,0,0.4699444306411844
375376,-0.2580185856383,0,0.13494760951635867
375205,0.411891862394037,0,0.4477679466013846
375890,-0.00036072101047902595,0,0.19564230958548237
190702,0.23153135715456105,0,0.10084749139227428
188549,-0.979460606596203,0,-1.0818676555698394
189045,0.7210812999474241,0,0.26974373270138935
187500,0.128468211303432,0,0.4622476203814072
189857,0.592252367633511,0,0.8280846503233227
187876,0.33459450300569,0,0.5133883207461397
283846,-0.0518922939360447,0,-0.37227537294891727
375697,0.9787391645752448,0,0.6227914704063603
375688,0.566486581170729,0,0.6486702536259751
374037,-0.412613304414995,0,-0.28895686867837056
187812,0.0254050654523027,0,-0.7452713204898526
317951,-2.60270515375148,0,-2.051730982275572
283740,-0.103423866861608,0,0.6129900826608687
187755,1.41675753444254,0,0.8026322783306487
284067,0.514955008245166,0,0.11282295985827748
189294,-0.4383790908777769,0,-0.15711167310181468
375467,0.7210812999474241,0,0.6643022820876553
187664,-2.83459723191652,0,-1.6644290959418633
188526,0.618018154096295,0,0.20736783438644785
187767,0.7983786593357691,0,0.08273778761406907
373694,1.22351413597168,0,0.18843626052913134
188142,-3.0922550965443505,0,-1.388363247781288
188633,0.128468211303432,0,0.027445649774101098
190148,-0.515676450266124,0,-0.33720222104490094
283179,0.824144445798553,0,0.8398516824461113
283639,-0.12918965332439,0,-0.22795157538357988
188849,-0.00036072101047902595,0,-0.5631824463414609
374706,1.44252332090532,0,1.4554026896966694
319957,-1.23711847122403,0,-1.2085290745534805
374385,-0.12918965332439,0,-0.3016788384539199
188418,-0.4383790908777769,0,0.32933002502950687
189210,-0.902163247207856,0,-0.4351336291870957
190029,0.33459450300569,0,-0.0389495427707639
283655,-0.2322527991755189,0,-0.37953353995465355
283735,-0.7475685284311641,0,-0.815892124743345
375759,0.566486581170729,0,0.13881265471629703
189193,-0.773334314893945,0,-1.0362555714508417
375370,0.205765570691779,0,-0.6670546908099145
373726,-2.11315521095862,0,-1.448339676767544
187844,0.128468211303432,0,0.01124017012444823
188048,-0.20648701271273687,0,0.020902204077760562
375977,1.03027073750081,0,0.5726368081242944
187804,1.64864961260758,0,0.7289407833187082
188312,-1.00522639305899,0,0.5474763307784616
283736,-1.4174789764635,1,0.36765791437759987
375596,0.489189221782384,1,0.34390951719250684
375607,-0.20648701271273687,1,-0.6511030930372632
283599,-0.103423866861608,1,0.5323204243037146
189288,-2.16468678388419,1,-0.15344616870487354
375695,0.4634234353196,1,0.43810626427542776
373629,0.8756760187241159,1,-0.3647825330895147
188469,-0.12918965332439,1,0.4714750764546743
189958,1.70018118553315,1,1.1385048841771306
283579,0.514955008245166,1,-0.14536745922033847
187944,-0.541442236728906,1,0.12942091342374068
375585,1.75171275845871,1,0.3577301728462704
189034,-0.0776580803988264,1,-0.08159267111795811
2437412,-0.2322527991755189,1,0.7642896870540483
336688,-1.77819998694245,1,-1.3735276470440339
189696,-0.2322527991755189,1,-0.606842882281424
189776,-2.2162183568097498,1,-2.3106211227046773
189455,-0.979460606596203,1,0.019543641467181343
188758,-1.08252375244733,1,0.7006055239602824
190098,-0.799100101356727,1,0.046864136638002214
190158,-0.0518922939360447,1,0.014998932383386447
190187,0.540720794707948,1,0.44928572644051684
375457,-0.8763974607450742,1,0.2114991223315352
189006,1.15909966981472,1,0.1324743567556806
189792,0.489189221782384,1,1.0032619374760616
374171,0.257297143617342,1,0.21583363851014067
376047,0.411891862394037,1,0.5593751718146553
375799,1.08180231042637,1,0.41170339258780464
375567,-0.953694820133422,1,-0.058685434852052375
189010,1.08180231042637,1,0.2405401867904064
187993,-0.12918965332439,1,-0.0828458092593958
375954,-1.1340553253729,1,-0.18068618002803943
375288,0.540720794707948,1,0.7813660110406042
190189,-0.541442236728906,1,-0.8045590045182048
283756,0.205765570691779,1,0.4963442693741242
190816,1.10756809688916,1,0.24297118669469978
375939,0.2830629300801261,1,0.7028244894835335
375397,-0.2322527991755189,1,-0.0010259182567477643
374363,0.6953155134846399,1,-0.2437704830669145
374183,-1.4174789764635,1,-0.25827512039478945
189703,0.2830629300801261,1,0.06001849976117518
187603,1.0045049510380302,1,1.082443278667344
283723,0.9787391645752448,1,0.4618886772198385
375752,-0.0261265074732607,1,1.1065651589247272
187649,-0.0776580803988264,1,-0.23285130680487912
375816,0.24441425038595105,1,0.02844245208517679
187857,0.154233997766213,1,-0.25242479255869366
375857,1.44252332090532,1,1.345519094320764
189242,-0.541442236728906,1,-0.1176737603687907
373744,0.411891862394037,1,0.8591790845692203
374533,-0.7475685284311641,1,0.3683479367552216
283822,-0.8763974607450742,1,-0.35174975900489164
190102,-0.8763974607450742,1,-0.10560964930911032
375623,0.656666833790467,1,0.9305157638965038
187786,0.669549727021858,1,0.39053468130835356
374652,0.952973378112464,1,0.7048881032689309
283602,0.154233997766213,1,0.1933255115663526
375813,0.128468211303432,1,0.415493886506612
375548,-1.18558689829846,1,0.14847711325175267
189293,-1.26288425768681,1,-0.2951266500074372
187854,-0.4641448773405579,1,0.07499231578052008
374178,-1.64937105462854,1,-0.6762571721160083
375815,1.10756809688916,1,0.45144651317252416
190799,0.6953155134846399,1,0.39204864786284144
188185,-0.00036072101047902595,1,-0.08073137444228928
188204,0.849910232261335,1,0.5494808908997316
375971,1.01738784426942,1,0.6600265385743588
188369,0.30882871654290805,1,-0.14537220096160805
375800,0.192882677460388,1,0.09291780140770267
188237,0.6437839405590771,1,0.6343716430311408
2437410,1.59711803968202,1,1.4357066442075972
187796,-0.8763974607450742,1,-0.21613636591713584
189343,0.23153135715456105,1,-0.47487930296021524
189189,-0.2322527991755189,1,-0.2125214780566017
190173,-1.03099217952177,1,-0.7332918888967803
374515,0.154233997766213,1,0.06826067198106985
189068,1.3394601750542,1,0.6703791331530543
375738,0.10270242484065,1,1.0857849177596302
375571,0.30882871654290805,1,0.5182319998707501
284132,0.23153135715456105,1,0.31281648693512304
375404,-0.2322527991755189,1,-0.21902305495468138
190795,0.7210812999474241,1,0.7458267405627402
373835,-0.92792903367064,1,0.17833952084180565
187522,-0.92792903367064,1,0.3450592735065431
283089,-2.60270515375148,1,-2.276514466452934
187928,0.824144445798553,1,-0.41106364763034425
187590,0.7210812999474241,1,0.9510388530886269
190174,-0.154955439787171,1,-0.03097511806085016
283748,0.0511708519150843,1,-0.2410009458024704
283732,-1.1340553253729,1,-0.8712501925324301
190783,2.03513640954932,1,1.2611433299187085
188521,-0.20648701271273687,1,0.183846448306691
374632,-0.0776580803988264,1,0.028400598745095706
336476,-1.9843262786447096,1,-2.319483666818039
188540,0.618018154096295,1,-1.1571384317634832
188231,0.205765570691779,1,-0.061400029113255115
188326,-0.773334314893945,1,-0.3490126980377287
373655,-1.5205421223146298,1,-0.2861324313060742
375578,-1.00522639305899,1,0.3639819774662938
336684,0.952973378112464,1,0.37633452758324804
190794,0.6437839405590771,1,0.2152767667887608
187920,-1.44324476292628,1,-0.7567824532776684
188163,0.154233997766213,1,0.026182787970733284
188153,0.43765764885681896,1,0.4442067164866584
188493,-1.62360526816576,1,0.27681376327049645
188320,-1.9843262786447096,1,-1.5505545731863146
188993,1.2363970292030702,1,-0.13402226466255232
374935,-1.67513684109132,1,-0.45222951394139527
187957,1.46828910736811,1,-0.2889298497111076
375020,0.669549727021858,1,0.545305781092002
188379,-0.2580185856383,1,-0.8081847897779971
190810,0.7210812999474241,1,-0.049378790273928094
374697,1.10756809688916,1,0.6987623965116776
375475,-0.154955439787171,1,-0.1955967289382767
375434,0.0511708519150843,1,0.2323674231061276
189319,0.17999978422899696,1,0.10550028698640253
190707,-0.979460606596203,1,-0.35090758722276305
375494,-0.36108173148942896,1,-0.17948709937141366
373725,-0.953694820133422,1,-0.24528870844275902
376032,2.17684823509462,1,0.7695661709993595
188357,-0.953694820133422,1,-0.7123847221636416
283221,-0.2580185856383,1,-0.7645427216694223
283215,-1.00522639305899,1,-1.0611839518362893
188095,-1.64937105462854,1,-0.012287582978254196
373733,-1.36594740353794,1,-0.09213523522562776
189139,0.386126075931255,1,0.5033582906652843
284247,0.205765570691779,1,0.18285194397626603
375597,-0.154955439787171,1,-0.26833859076446315
190051,0.33459450300569,1,1.2471738932183647
187905,0.30882871654290805,1,0.0657666318948027
284309,1.0045049510380302,1,0.42575029535224473
189909,-0.5929738096544711,1,-0.6253424345563604
373851,0.618018154096295,1,1.2658984438990593
283876,-0.154955439787171,1,0.23574373521696373
187474,-0.979460606596203,1,-1.1794058587949503
190803,0.386126075931255,1,-0.14689598976199705
374763,0.205765570691779,1,-0.11770991156902165
187990,-0.7218027419683821,1,-0.34401243058708403
190006,-0.4641448773405579,1,-0.8101027947838186
374442,-1.00522639305899,1,0.0300577499348776
284251,0.4634234353196,1,0.35530717694039127
283178,-0.4383790908777769,1,-0.08474157689325054
187705,0.43765764885681896,1,0.08779029035395301
189683,0.424774755625428,1,0.25672143046850154
190149,-1.7524342004796698,1,-0.8649878906585747
374592,-1.67513684109132,1,-0.5196199013104639
375935,0.4634234353196,1,0.63379499547603
375518,0.9787391645752448,1,0.4967529769215726
189093,-0.0261265074732607,1,0.024401537927205293
187982,0.36036028946847104,1,0.16485219382517038
317953,-2.91189459130487,1,-2.2293965922340924
375433,-1.7524342004796698,1,-1.3798591651408065
374589,0.618018154096295,1,0.5877902924154983
2437245,1.08180231042637,1,0.7667420293453139
187921,-1.46901054938907,1,-0.035279264592832434
189022,0.514955008245166,1,-0.2377225595146603
375169,0.8756760187241159,1,0.6818502632376112
190046,1.0045049510380302,1,0.14900120308205675
2437408,-0.30955015856386603,1,0.30571614014771487
374744,0.43765764885681896,1,0.4470875467575338
375572,1.7259469719959302,1,-0.5657863452313571
374807,0.566486581170729,1,1.0987443225071134
374927,-0.0776580803988264,1,0.0008534270015551158
284304,-1.03099217952177,1,0.15510681892811176
374024,-0.902163247207856,1,-0.6374970641404115
375702,0.128468211303432,1,0.3552775841681719
188269,-1.00522639305899,1,-0.8622752882715963
189844,1.2879286021286298,1,1.6129630455306505
373716,0.952973378112464,1,0.6783373703368853
2437194,-0.412613304414995,1,-0.11720359235536455
375705,1.46828910736811,1,0.9664626422345524
375545,0.927207591649682,1,0.555061671873218
187936,-0.12918965332439,1,0.1491881016748038
283752,1.2363970292030702,1,0.6537784914847923
190252,-0.3868475179522129,1,-0.25589647622438555
190790,-0.0261265074732607,1,-0.08345130253099507
375461,0.901441805186898,1,0.3590859121044284
188099,1.5455864667564498,1,0.544728077254407
374603,-0.154955439787171,1,0.06702684201982788
188043,-0.4383790908777769,1,0.4464510043875181
190561,0.0254050654523027,1,-0.07898090993217936
374699,1.44252332090532,1,0.7286875664164755
187820,0.17999978422899696,1,-0.025112865167273027
2436958,1.36522596151698,1,0.9821593068266339
187803,1.5455864667564498,1,0.6280480372521691
319956,-1.36594740353794,1,-1.134942208835926
284372,-1.21135268476124,1,-0.16129789861813476
375513,0.10270242484065,1,0.391888477194735
188923,-0.412613304414995,1,-0.3864138298614986
188008,-0.5672080231916871,1,-0.321259156486048
187787,0.566486581170729,1,0.748789688453289
189029,-0.7475685284311641,1,0.5093793792595296
187778,-1.1082895389101102,1,0.1362059009437996
188218,0.411891862394037,1,0.27013730966151805
374743,0.17999978422899696,1,-0.032231802569484165
187981,0.128468211303432,1,0.06706480225686165
188250,0.849910232261335,1,0.531576932995496
375689,0.6437839405590771,1,0.10333229537409573
190815,1.70018118553315,1,0.8703852950982724
374694,1.44252332090532,1,1.401245296926027
2437263,-0.0261265074732607,2,0.624198723724667
2437378,1.57135225321924,2,0.0022410668870900623
2437048,1.70018118553315,2,0.8812932801714518
374516,-0.20648701271273687,2,0.04204259701732485
189245,-0.2580185856383,2,0.08170800106905574
189974,0.411891862394037,2,0.59331601114538
376040,0.0511708519150843,2,-0.0527506921050343
188224,0.618018154096295,2,0.3620400400155386
187543,1.0045049510380302,2,0.6114401282966474
374749,0.901441805186898,2,0.21335445097389388
375823,0.824144445798553,2,1.0279654156224478
374941,-0.154955439787171,2,-0.6364821620307902
2437282,1.64864961260758,2,1.2079690528891838
189949,-0.6960369555056,2,-0.2723504793724693
318176,-2.16468678388419,2,-2.3758756310192872
375527,1.03027073750081,2,0.5260518182245277
283598,-0.670271169042816,2,-0.6219367678926948
188976,-0.283784372101084,2,-0.2718741978980487
283638,0.386126075931255,2,0.43673236516896574
374894,-0.154955439787171,2,0.15619484988749863
187730,0.849910232261335,2,0.21558603062624823
189282,-0.3868475179522129,2,0.07857982588077259
188058,0.205765570691779,2,-0.1667989095597661
189267,0.489189221782384,2,0.4731690691383517
189889,-0.7218027419683821,2,0.5352806591324117
188872,-3.1695524559326897,2,-1.8376688807386454
190170,1.15909966981472,2,0.5828389861778988
283778,-0.20648701271273687,2,-0.2860125209388803
373739,-1.34018161707516,2,-0.9385796288326358
375794,-2.03585785157027,2,0.32637216843887185
283914,-0.335315945026648,2,0.4337575900993567
187501,-0.20648701271273687,2,0.10066044390410865
374154,-0.515676450266124,2,-0.842752084671032
187955,0.17999978422899696,2,0.14665708983693626
190238,0.36036028946847104,2,-0.6599408796571103
374190,-0.6187395961172529,2,-0.6674889752739597
188248,-0.103423866861608,2,0.17067898185989674
284236,0.205765570691779,2,0.09272157781224828
375802,1.36522596151698,2,1.25674114009058
187528,0.7210812999474241,2,0.22518432212546508
374638,1.21063124274028,2,1.259212421930963
187544,0.7468470864102059,2,0.46516162160598484
188934,-0.412613304414995,2,-0.6611584372345803
188497,-0.799100101356727,2,-0.8410453627345631
190114,-1.26288425768681,2,-0.8471993157848507
189025,1.10756809688916,2,1.1318146092524928
373627,-0.283784372101084,2,-0.00341308331722694
375037,0.386126075931255,2,0.4557261469258975
187687,-0.7218027419683821,2,-0.21723925257424648
373468,0.205765570691779,2,-0.060340658451123394
375744,-2.7315340860653903,2,-1.6164692489370889
188197,1.03027073750081,2,0.36149465752679233
373654,0.618018154096295,2,0.42354918013568044
188532,1.5455864667564498,2,1.365973007899862
188093,0.0254050654523027,2,0.06598316174702312
188036,1.15909966981472,2,0.038279655140328064
375896,0.489189221782384,2,0.2651495495078331
375710,1.2363970292030702,2,1.0645663675080177
189003,-0.670271169042816,2,-0.36786922173006575
373760,-0.644505382580035,2,-0.8541625557346716
188405,-2.62847094021427,2,-1.445672414302399
188328,-1.4947763358518502,2,-0.49653733065871225
283104,-1.39171319000072,2,-0.22742184993609596
374969,0.205765570691779,2,0.1401175795457735
188427,0.0254050654523027,2,0.32400884855583456
374062,-0.4383790908777769,2,-0.3501125551205472
190807,1.05603652396359,2,0.46923862039226744
190782,-0.0776580803988264,2,0.5718968530357298
188558,-1.93279470571915,2,-1.6781869811344843
190163,0.7210812999474241,2,-0.07054430618607083
190081,0.2830629300801261,2,0.13969171995352517
188075,2.47315477941661,2,0.017171671683502428
188704,0.2830629300801261,2,0.09811906039100045
188254,1.5455864667564498,2,1.0467426016751833
284272,0.2830629300801261,2,0.4639254175621407
187791,0.9787391645752448,2,0.5390369679550316
284357,1.1848654562774998,2,0.23451956738599294
187763,0.514955008245166,2,0.3160324641098418
189234,-0.20648701271273687,2,-0.057821030012045777
187974,0.36036028946847104,2,0.025954198502183046
188780,-0.670271169042816,2,-0.5463699112613835
375016,-3.11802088300713,2,-2.4441721784702954
375372,-0.953694820133422,2,-0.6370635238593059
188970,0.6437839405590771,2,0.35529906717990534
190802,1.26216281566585,2,1.6733889775701383
190709,-0.6187395961172529,2,-0.6850001219786243
2437267,0.6953155134846399,2,0.4685815174245468
374158,0.927207591649682,2,0.4268969079196466
190195,-0.902163247207856,2,-1.0550325410776835
283163,0.154233997766213,2,0.11191634717007055
283416,-0.4383790908777769,2,0.133242478903471
375024,1.03027073750081,2,0.6726803285846956
283665,-0.5672080231916871,2,-0.28159291940454584
308253,-0.7218027419683821,2,-0.9791278268543065
187678,-0.2580185856383,2,0.3918671883974931
374681,0.8756760187241159,2,0.8250711645549763
373795,-2.70576829960261,2,-1.5051350264541243
283623,-0.3868475179522129,2,-0.2027895874579181
373485,-1.28865004414959,2,0.2146057697859182
188363,-1.4174789764635,2,-0.7448818009795708
189744,-0.515676450266124,2,-0.2838919307661078
374974,0.952973378112464,2,0.5271748452882901
187663,1.59711803968202,2,1.2557787334284356
187704,0.0254050654523027,2,0.07048832497368919
189804,-0.283784372101084,2,-0.06457164680581237
189138,1.7259469719959302,2,0.6947051348015735
188025,1.70018118553315,2,0.8493146737077133
375728,-0.6960369555056,2,0.26899732690762224
375956,1.70018118553315,2,1.7259014343230255
283232,-1.18558689829846,2,-0.7143975671501096
188846,-0.00036072101047902595,2,0.14267589763978042
189856,-0.541442236728906,2,-0.6611969816583014
187986,0.514955008245166,2,0.6538490199277968
189971,0.386126075931255,2,-0.06283240431745256
375315,-0.2322527991755189,2,0.38709146837263575
375745,-2.52540779436314,2,-1.3377088166023727
188636,-1.5205421223146298,2,-1.0826705772552452
190058,0.6953155134846399,2,0.24258878899684272
188349,0.7726128728729871,2,0.4437822868935511
187903,1.59711803968202,2,0.5610763571652209
374629,-0.4383790908777769,2,0.3794095403372037
375608,0.128468211303432,2,1.029903877472095
284165,0.23153135715456105,2,-0.14529000901693295
283431,-0.773334314893945,2,-0.09578009879652437
189955,1.26216281566585,2,0.16772532832627168
187886,1.3394601750542,2,0.22816370596272473
374689,0.618018154096295,2,0.5916394711401066
283790,-0.6960369555056,2,-0.4755193544465866
188577,-0.2580185856383,2,0.41808952578405467
188501,-0.0518922939360447,2,-0.6795005512859879
373635,-0.799100101356727,2,-0.4899551061187146
187954,-0.18072122624995496,2,-0.21828179897473315
189077,-0.824865887819511,2,-0.8052124552764824
187765,0.33459450300569,2,0.08258166298106026
283828,0.128468211303432,2,-0.24236968721600263
375850,1.6228838261448002,2,1.4203422861891926
2437286,0.7597299796415959,2,0.756167002868422
283667,-0.0261265074732607,2,0.2964323451173629
190811,-0.799100101356727,2,-0.23533726209853748
188506,0.0511708519150843,2,-0.9928987958349114
188113,-0.12918965332439,2,-0.12392360881941013
188370,0.2830629300801261,2,0.07220087764642528
373770,-2.26774992973531,2,-1.3610370718082074
375621,0.824144445798553,2,0.7772764350304142
284327,1.5455864667564498,2,1.0655105528329336
188472,-1.18558689829846,2,-0.7180026722726102
189766,-0.953694820133422,2,-1.5549168176347226
283177,-3.24684981532104,2,-1.8250920224894385
188102,-0.412613304414995,2,0.0076269244302858644
190817,-0.3868475179522129,2,-1.1132001619997611
190774,0.540720794707948,2,0.22509239331796138
187757,-2.37081307558644,2,-1.4778003955488812
188324,0.17999978422899696,2,0.28039721169212595
375560,-0.773334314893945,2,-0.46029085650165424
375628,-0.799100101356727,2,-0.6236426915624792
374513,-0.850631674282293,2,-0.7819931411701174
374445,0.849910232261335,2,0.24499067233701807
187481,-1.82973155986802,2,-2.142929011664699
187758,-0.8763974607450742,2,-0.6875247412231515
187729,-0.00036072101047902595,2,-0.10116780523018717
2437258,1.51982068029367,2,1.109340970547626
188777,-0.902163247207856,2,1.173047128939421
375991,0.386126075931255,2,0.9956988208613499
189630,-0.902163247207856,2,-0.7782497201384784
284303,-0.4383790908777769,2,-0.17287823251936071
375820,-0.2580185856383,2,0.6750286243878484
190124,-1.00522639305899,2,-0.6347647534084551
375743,0.30882871654290805,2,-0.4758392041460903
190063,-0.92792903367064,2,-0.7306925942349576
188956,0.8756760187241159,2,0.16226253559198286
187518,-0.644505382580035,2,-0.13526612313565634
187833,0.2830629300801261,2,-0.2222098597613924
374759,2.2026140215574,2,1.3920591717842543
188979,-1.23711847122403,2,0.5653017715509373
375620,0.0640537451464775,2,0.3674939406842997
374663,-0.283784372101084,2,0.07152401575608197
188220,-0.20648701271273687,2,0.15295940190755078
189005,-0.103423866861608,2,0.29068261699749304
187756,-0.4383790908777769,2,0.04649787761100786
188383,-0.644505382580035,2,-0.2333944773269137
189894,-1.9070289192563603,2,-1.214978211197756
336477,-2.2162183568097498,2,-2.430677329573222
283833,-0.283784372101084,2,0.26546695181462976
190728,-3.60757082579999,2,-1.808825629273628
374174,0.7983786593357691,2,0.37688563418232607
374620,0.514955008245166,2,0.32423830986813024
189749,-2.52540779436314,2,-2.676718760727876
190045,-0.824865887819511,2,-0.7197980851242227
374535,-0.00036072101047902595,2,0.21876132849316857
374659,0.154233997766213,2,0.4745230859447978
187713,-0.4641448773405579,2,-0.8044082256211069
375590,-1.00522639305899,2,-1.2502144610334434
283802,-1.18558689829846,2,-0.3861035759186206
373522,0.785495766104378,2,0.983396767998653
188104,0.205765570691779,2,0.25711407911185546
189042,-0.670271169042816,2,-0.24535796592485634
374139,-0.2580185856383,2,0.3623539887081826
374474,0.9143246984182892,2,0.17268207468433705
375243,2.08666798247488,2,0.4547539369153388
189090,0.128468211303432,2,0.18041549191905637
